count,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,single_delay,single_harvest,single_plant,total_planted_area_km2,year
3136,,,,11078144,-10.12628763,-54.37477434,55,,,,,2006
3080,,,,11916960,-10.37557012,-54.37477434,55,,,,,2006
3136,,,,12384240,-10.62485261,-54.37477434,55,,,,,2006
3136,,,,17864028,-10.87638089,-54.37477434,52,,,,,2006
3080,52.37931261,232.6293126,104.3793126,18379998,-11.12566338,-54.37477434,52,29.53629666,206.6229847,81.53629666,0.243822961,2006
3136,,,,18055128,-11.37494587,-54.37477434,52,85.89066282,274.6906628,137.8906628,0.243483359,2006
3136,,,,18456438,-11.62647415,-54.37477434,52,,,,,2006
3080,,,,18387642,-11.87575665,-54.37477434,52,132.1705124,266.8205124,184.1705124,0.243219172,2006
3136,,,,18950100,-12.12503914,-54.37477434,52,27.70107254,203.7041935,79.70107254,0.242819922,2006
3080,29.29221528,195.2922153,81.29221528,19252300,-12.37432163,-54.37477434,52,30.62283501,196.7447733,82.62283501,0.242801781,2006
3136,8.74970482,197.5497048,60.74970482,21216000,-12.62360412,-54.37477434,52,,,,0.242363969,2006
3136,16.24890771,193.6489077,68.24890771,20796000,-12.8751324,-54.37477434,52,15.52040551,192.9204055,67.52040551,0.242264789,2006
3080,,,,20397800,-13.12441489,-54.37477434,52,,,,,2006
3136,30.6820365,203.8070365,82.6820365,20778800,-13.37369738,-54.37477434,52,45.57967947,211.4234836,97.57967947,0.241758891,2006
3136,,,,20066000,-13.62522566,-54.37477434,52,,,,,2006
6216,,,,19908000,-14.00027229,-54.37477434,52,,,,,2006
3136,,,,19745700,-14.37531892,-54.37477434,53,63.02411938,221.4741194,116.0241194,0.240733484,2006
3080,,,,21164100,-14.62460141,-54.37477434,53,,,,,2006
3136,28.02431455,195.0243146,81.02431455,21868701,-14.87388391,-54.37477434,53,65.07610019,216.3653352,118.0761002,0.240132094,2006
3136,29.46686218,197.1834985,82.46686218,22178539,-15.12541219,-54.37477434,53,53.20540329,216.6983828,106.2054033,0.23987525,2006
3080,32.77111556,202.1699691,85.77111556,22978256,-15.37469468,-54.37477434,53,49.82529732,213.8170173,102.8252973,0.23971525,2006
3136,32.06911163,205.9003235,86.06911163,25599555,-15.62397717,-54.37477434,54,54.84569959,220.7121982,108.8456996,0.239485219,2006
3136,,,,23758460,-15.87550545,-54.37477434,53,,,,,2006
3080,,,,23089330,-16.12478794,-54.37477434,53,,,,,2006
3136,,,,25887519,-16.37407043,-54.37477434,54,,,,,2006
3136,,,,27138726,-16.62559871,-54.37477434,75,43.85160977,247.1016098,118.8516098,0.238077891,2006
3080,-13.47930649,177.5206935,63.52069351,27141918,-16.8748812,-54.37477434,77,,,,0.237841234,2006
3136,57.17163499,239.421635,111.171635,22952322,-17.12416369,-54.37477434,54,69.9323966,232.1257053,123.9323966,0.23755432,2006
3121,35.25448428,210.3137202,88.25448428,20579020,-17.37344618,-54.37252855,53,68.34072943,225.7059255,121.3407294,0.237252219,2006
1062,27.26189864,196.2705671,81.26189864,21708650,-17.55760082,-54.15244131,54,28.93911682,201.8997841,82.93911682,0.237109656,2006
3035,25.5668617,195.7120256,79.5668617,20542417,-17.37344618,-54.12549185,54,58.77026384,219.2969666,112.7702638,0.237192453,2006
2184,,,,11270336,-9.66140947,-54.12998342,55,,,,,2006
3080,,,,9737648,-9.87475935,-54.12549185,55,,,,,2006
3080,,,,9886800,-10.12628763,-54.12549185,55,,,,,2006
3025,,,,11193050,-10.37557012,-54.12549185,55,,,,,2006
3080,,,,17761536,-10.62485261,-54.12549185,55,,,,,2006
3080,,,,18081882,-10.87638089,-54.12549185,52,,,,,2006
3025,,,,18357066,-11.12566338,-54.12549185,52,,,,,2006
3080,,,,18716334,-11.37494587,-54.12549185,52,,,,,2006
3080,,,,18609318,-11.62647415,-54.12549185,52,,,,,2006
3025,,,,18444972,-11.87575665,-54.12549185,52,,,,,2006
3080,,,,18334134,-12.12503914,-54.12549185,52,77.10400475,243.1040048,129.1040048,0.242948031,2006
3025,37.64747698,203.647477,89.64747698,19784700,-12.37432163,-54.12549185,52,35.00277135,201.0027713,87.00277135,0.242676039,2006
3080,,,,20829900,-12.62360412,-54.12549185,52,,,,,2006
3080,,,,21196000,-12.8751324,-54.12549185,52,23.22310924,189.2231092,75.22310924,0.242263016,2006
3025,,,,21262600,-13.12441489,-54.12549185,52,,,,,2006
3080,65.35100217,222.8010022,117.3510022,21594700,-13.37369738,-54.12549185,52,62.26463313,220.4599807,114.2646331,0.241653016,2006
3080,30.65294086,197.0699497,82.65294086,20882800,-13.62522566,-54.12549185,52,59.44339198,217.8245487,111.443392,0.241601984,2006
3025,,,,20026500,-13.87450815,-54.12549185,52,43.40900414,206.7391982,95.40900414,0.241179984,2006
3080,,,,19465600,-14.12379064,-54.12549185,52,62.89709922,220.3470992,114.8970992,0.240907156,2006
3080,21.39288551,188.3928855,74.39288551,20148950,-14.37531892,-54.12549185,53,68.19603332,221.2333209,121.1960333,0.240822922,2006
3025,,,,21503800,-14.62460141,-54.12549185,53,73.73760168,232.1876017,126.7376017,0.240466859,2006
3080,44.4039118,210.3185414,97.4039118,19815649,-14.87388391,-54.12549185,53,66.60945421,217.189159,119.6094542,0.240185922,2006
3080,27.84739636,200.2925889,81.84739636,20133071,-15.12541219,-54.12549185,54,40.60307427,207.0920653,94.60307427,0.240023906,2006
3025,29.72414619,202.7445044,83.72414619,20345976,-15.37469468,-54.12549185,54,51.54444453,212.4757633,105.5444445,0.239604406,2006
3080,34.73954332,208.3881025,88.73954332,20369202,-15.62397717,-54.12549185,54,53.61371695,216.7969575,107.6137169,0.239401047,2006
3080,,,,20748952,-15.87550545,-54.12549185,54,,,,,2006
3025,,,,25023171,-16.12478794,-54.12549185,54,,,,,2006
3080,,,,27347574,-16.37407043,-54.12549185,76,,,,,2006
3080,,,,25056459,-16.62559871,-54.12549185,54,45.64336341,227.8933634,99.64336341,0.238064195,2006
3025,93.61748716,234.5424872,147.6174872,25964955,-16.8748812,-54.12549185,54,73.74523238,234.0781116,127.7452324,0.237907547,2006
3080,38.63194055,209.8626663,92.63194055,22675788,-17.12416369,-54.12549185,54,77.69351581,231.8245012,131.6935158,0.237663406,2006
1546,,,,9860500,-17.32853042,-53.92786249,54,71.86267774,239.6071524,125.8626777,0.237246531,2006
3133,59.88549087,219.3354909,113.8854909,20455638,-17.1219179,-53.87845514,54,62.59452105,228.7407339,116.594521,0.237713563,2006
1988,,,,9389952,-9.670392623,-53.87845514,55,,,,,2006
3136,,,,10843200,-9.87475935,-53.87620936,55,,,,,2006
3136,,,,11249450,-10.12628763,-53.87620936,55,,,,,2006
6216,,,,11207150,-10.24980598,-53.74819943,55,,,,,2006
3136,,,,11316000,-10.62485261,-53.87620936,52,,,,,2006
3136,,,,11517450,-10.87638089,-53.87620936,52,,,,,2006
3080,,,,18032196,-11.12566338,-53.87620936,52,,,,,2006
3136,,,,18272982,-11.37494587,-53.87620936,52,,,,,2006
3136,,,,18731622,-11.62647415,-53.87620936,52,,,,,2006
3080,,,,18746910,-11.87575665,-53.87620936,52,,,,,2006
3136,,,,19570200,-12.12503914,-53.87620936,52,,,,,2006
3080,,,,20315100,-12.37432163,-53.87620936,52,,,,,2006
3136,,,,21456000,-12.62360412,-53.87620936,52,,,,,2006
3136,,,,21869400,-12.8751324,-53.87620936,52,,,,,2006
3080,,,,21526050,-13.12441489,-53.87620936,52,,,,,2006
3136,70.47464348,227.9246435,122.4746435,22541800,-13.37369738,-53.87620936,52,73.43348031,226.842885,125.4334803,0.241706063,2006
3136,20.31069716,186.644463,72.31069716,21957650,-13.62522566,-53.87620936,52,39.76327639,212.4674035,91.76327639,0.241599766,2006
3080,,,,20911850,-13.87450815,-53.87620936,52,,,,,2006
3136,62.25218489,219.7021849,114.2521849,20224000,-14.12379064,-53.87620936,52,77.55524355,219.6776803,129.5552435,0.240897812,2006
3136,,,,20717750,-14.37531892,-53.87620936,53,59.40919119,233.3681692,112.4091912,0.240836984,2006
3080,,,,20013070,-14.62460141,-53.87620936,53,111.7516027,255.9516027,164.7516027,0.240452453,2006
3136,37.37458406,206.7390559,90.37458406,19804036,-14.87388391,-53.87620936,53,56.30506433,219.8600961,109.3050643,0.240185922,2006
6272,34.80707716,204.1117526,87.80707716,19463388,-14.99964805,-53.75044522,53,61.27890299,222.6421874,114.278903,0.240122281,2006
3080,46.85348617,212.1079871,100.8534862,19869843,-15.37469468,-53.87620936,54,50.50305674,212.7128025,104.5030567,0.239622086,2006
3136,43.55882253,208.3475697,97.55882253,20716808,-15.62397717,-53.87620936,54,51.84544095,214.8776996,105.8454409,0.239477578,2006
3136,26.88242032,215.6725095,102.8824203,22086946,-15.87550545,-53.87620936,76,46.01921921,219.5665539,122.0192192,0.239076094,2006
3080,24.91513398,192.915134,78.91513398,20648502,-16.12478794,-53.87620936,54,46.3957735,210.8475392,100.3957735,0.238777172,2006
3136,48.30695194,216.3069519,102.3069519,25992114,-16.37407043,-53.87620936,54,42.8632414,211.3837509,96.8632414,0.238419797,2006
3136,41.43645538,204.8485101,95.43645538,24530121,-16.62559871,-53.87620936,54,83.07785858,242.8780697,137.0778586,0.238088828,2006
3080,25.05602106,197.1804947,79.05602106,23856039,-16.8748812,-53.87620936,54,46.68807568,218.3526974,100.6880757,0.237907547,2006
384,,,,10045075,-17.71705178,-53.80209835,54,,,,,2006
1763,,,,20365800,-17.85853644,-53.82455623,53,,,,,2006
1,,,,22210800,-18.00226688,-53.72574155,53,,,,,2006
10,,,,22210800,-18.00226688,-53.69879209,53,,,,,2006
1751,,,,10790400,-9.679375776,-53.62692686,55,,,,,2006
3136,,,,11357500,-9.87475935,-53.62468108,55,,,,,2006
3080,,,,11532000,-10.37557012,-53.62468108,55,,,,,2006
3136,,,,11505600,-10.62485261,-53.62468108,52,,,,,2006
3136,,,,18304416,-10.87638089,-53.62468108,52,,,,,2006
3080,,,,18876858,-11.12566338,-53.62468108,52,,,,,2006
3136,,,,18349422,-11.37494587,-53.62468108,52,,,,,2006
3136,,,,18960942,-11.62647415,-53.62468108,52,,,,,2006
3080,,,,18869214,-11.87575665,-53.62468108,52,,,,,2006
3136,,,,19281990,-12.12503914,-53.62468108,52,,,,,2006
3080,,,,20646600,-12.37432163,-53.62468108,52,,,,,2006
3136,,,,21508600,-12.62360412,-53.62468108,52,,,,,2006
3136,,,,21283100,-12.8751324,-53.62468108,52,,,,,2006
3080,53.52595543,210.9759554,105.5259554,21143700,-13.12441489,-53.62468108,52,60.72542759,206.7754276,112.7254276,0.241994031,2006
3136,,,,20782900,-13.37369738,-53.62468108,52,,,,,2006
3136,32.89403813,204.4243559,84.89403813,20986550,-13.62522566,-53.62468108,52,44.22550645,210.2255064,96.22550645,0.241434266,2006
3080,,,,20920150,-13.87450815,-53.62468108,52,57.10331036,214.5533104,109.1033104,0.241375641,2006
3136,,,,21390600,-14.12379064,-53.62468108,52,,,,,2006
3136,,,,21106848,-14.37531892,-53.62468108,53,,,,,2006
3080,,,,19610486,-14.62460141,-53.62468108,53,63.75432546,204.9752708,116.7543255,0.240370531,2006
3136,30.76795475,201.7745037,83.76795475,19881456,-15.12541219,-53.62468108,53,64.60211811,221.2372684,117.6021181,0.239910063,2006
3080,44.05032987,213.1179056,98.05032987,20636448,-15.37469468,-53.62468108,54,56.79196273,220.7646895,110.7919627,0.239614516,2006
3136,41.4967718,205.3473889,95.4967718,20580196,-15.62397717,-53.62468108,54,69.47331932,231.1447255,123.4733193,0.239472484,2006
3136,25.35077702,211.1859121,101.350777,21733362,-15.87550545,-53.62468108,76,43.55040291,223.1426732,119.5504029,0.239055273,2006
3080,31.47071395,199.4707139,85.47071395,20736898,-16.12478794,-53.62468108,54,43.95483518,213.6343642,97.95483518,0.238932461,2006
3136,29.07531247,200.621917,83.07531247,21018158,-16.37407043,-53.62468108,54,51.19619881,215.3002299,105.1961988,0.238521797,2006
3136,23.75977779,191.7597778,77.75977779,20603079,-16.62559871,-53.62468108,54,95.76715378,244.1350918,149.7671538,0.238113422,2006
3080,38.8442562,205.978753,88.8442562,20672610,-16.8748812,-53.62468108,50,57.90530658,219.6069266,107.9053066,0.237863359,2006
3086,,,,20278846,-17.1219179,-53.62243529,50,46.65412782,209.3276863,96.65412782,0.237635484,2006
2341,,,,20942208,-17.37793776,-53.59099425,54,,,,,2006
2659,,,,21262276,-17.63844919,-53.60896056,54,62.16533526,225.5774729,116.1653353,0.236833406,2006
3065,,,,20630850,-17.87201117,-53.62243529,53,61.91262647,229.0141175,114.9126265,0.236775453,2006
75,,,,22210800,-18.00675846,-53.52811218,53,,,,,2006
69,,,,8545600,-18.01574161,-53.47870484,53,,,,,2006
19,,,,8545600,-18.00226688,-53.36641543,53,,,,,2006
1492,,,,9891150,-9.688358928,-53.37989016,55,,,,,2006
3080,,,,10353818,-9.87475935,-53.37539859,51,,,,,2006
3080,,,,10426176,-10.12628763,-53.37539859,51,,,,,2006
3025,,,,10722048,-10.37557012,-53.37539859,51,,,,,2006
3080,,,,11779200,-10.62485261,-53.37539859,51,,,,,2006
3080,,,,18577728,-10.87638089,-53.37539859,51,,,,,2006
3025,,,,18379296,-11.12566338,-53.37539859,51,,,,,2006
3080,,,,18995340,-11.37494587,-53.37539859,52,,,,,2006
3080,,,,19174974,-11.62647415,-53.37539859,53,,,,,2006
3025,,,,19373718,-11.87575665,-53.37539859,53,,,,,2006
3080,,,,19247592,-12.12503914,-53.37539859,52,,,,,2006
3025,,,,21459400,-12.37432163,-53.37539859,52,,,,,2006
3080,,,,21397900,-12.62360412,-53.37539859,52,,,,,2006
3080,,,,21791500,-12.8751324,-53.37539859,52,,,,,2006
3025,60.10813582,224.3116541,112.1081358,21936900,-13.12441489,-53.37539859,52,79.17101076,233.0835023,131.1710108,0.242019906,2006
3080,,,,22825000,-13.37369738,-53.37539859,52,,,,,2006
3080,,,,21903700,-13.62522566,-53.37539859,53,41.31896901,208.318969,94.31896901,0.2415195,2006
3025,,,,21679600,-13.87450815,-53.37539859,53,,,,,2006
3080,,,,22058400,-14.12379064,-53.37539859,53,,,,,2006
3080,,,,22335300,-14.37531892,-53.37539859,53,,,,,2006
3025,39.98197095,206.7556903,92.98197095,21677110,-14.62460141,-53.37539859,53,71.33071666,222.2406054,124.3307167,0.240368117,2006
3080,30.33126776,202.2681655,83.33126776,21673092,-14.87388391,-53.37539859,53,62.65327187,226.6549253,115.6532719,0.240290633,2006
3080,44.19709724,212.2109396,97.19709724,22862420,-15.12541219,-53.37539859,53,56.37393852,220.950014,109.3739385,0.239969547,2006
3025,43.23668725,209.9516765,97.23668725,20748952,-15.37469468,-53.37539859,54,59.25445246,215.9645788,113.2544525,0.239664953,2006
3080,,,,22155252,-15.62397717,-53.37539859,76,45.05467185,226.5046719,121.0546719,0.239492844,2006
3080,,,,21781578,-15.87550545,-53.37539859,76,81.47573899,248.675739,157.475739,0.239005719,2006
3025,43.67605818,205.4935237,97.67605818,21190932,-16.12478794,-53.37539859,54,58.50798319,229.9731938,112.5079832,0.238681797,2006
3080,38.97979505,205.6384744,92.97979505,20861456,-16.37407043,-53.37539859,54,57.83414374,224.7441112,111.8341437,0.238575281,2006
3080,16.19704029,206.9970403,70.19704029,21323526,-16.62559871,-53.37539859,54,,,,0.238094297,2006
3025,56.1314398,208.4564398,110.1314398,20986014,-16.8748812,-53.37539859,54,69.33048153,235.869485,123.3304815,0.237796922,2006
3080,33.53265151,197.8235121,83.53265151,20423494,-17.12416369,-53.37539859,50,39.48708284,208.1477903,89.48708284,0.237680141,2006
3080,,,,21493752,-17.37569197,-53.37539859,50,,,,,2006
3025,71.65679303,229.950517,125.656793,8175552,-17.62497446,-53.37539859,54,69.55398184,230.8562004,123.5539818,0.236821828,2006
3046,48.50825178,209.4906532,101.5082518,8636800,-17.87201117,-53.37539859,53,70.26323204,230.3362562,123.263232,0.236711516,2006
3,,,,8545600,-18.00226688,-53.2586176,53,,,,,2006
479,,,,12556050,-17.3509883,-53.23166814,54,,,,,2006
189,,,,8524800,-17.70133126,-53.24514287,54,,,,,2006
1731,25.59207042,216.3920704,79.59207042,21211500,-17.09047687,-53.1822608,54,42.28971614,219.3419428,96.28971614,0.237629891,2006
270,34.45076858,200.4507686,86.45076858,8816338,-18.01574161,-53.1440824,52,69.02472048,224.8057662,121.0247205,0.236459953,2006
1593,66.20780352,221.5205396,119.2078035,8715200,-17.89896063,-53.18675238,53,71.21384817,225.065077,124.2138482,0.236542156,2006
2841,,,,20249201,-16.86589805,-53.13734503,55,,,,,2006
1287,,,,10147968,-9.697342081,-53.13285346,52,,,,,2006
3136,,,,10055232,-9.87475935,-53.12611609,52,,,,,2006
3136,,,,10450464,-10.12628763,-53.12611609,52,,,,,2006
3080,,,,12074400,-10.37557012,-53.12611609,51,,,,,2006
3136,,,,11625600,-10.62485261,-53.12611609,51,,,,,2006
3136,,,,18038592,-10.87638089,-53.12611609,51,,,,,2006
3080,,,,19182618,-11.12566338,-53.12611609,52,,,,,2006
3136,,,,18712512,-11.37494587,-53.12611609,51,,,,,2006
3136,,,,19324032,-11.62647415,-53.12611609,51,,,,,2006
3080,,,,19499844,-11.87575665,-53.12611609,53,,,,,2006
3136,,,,19622148,-12.12503914,-53.12611609,53,,,,,2006
3080,,,,20932506,-12.37432163,-53.12611609,53,,,,,2006
3136,,,,21684900,-12.62360412,-53.12611609,53,,,,,2006
3136,,,,22525400,-12.8751324,-53.12611609,53,,,,,2006
3080,,,,22787650,-13.12441489,-53.12611609,53,80.13979348,215.7897935,133.1397935,0.241994031,2006
3136,,,,22335300,-13.37369738,-53.12611609,53,70.06790782,243.7690282,123.0679078,0.241842109,2006
3136,,,,24103200,-13.62522566,-53.12611609,82,52.47472988,248.4747299,134.4747299,0.24145,2006
3080,,,,22816700,-13.87450815,-53.12611609,53,10.27556094,200.0755609,63.27556094,0.241266766,2006
3136,,,,22733700,-14.12379064,-53.12611609,53,,,,,2006
3136,,,,22927800,-14.37531892,-53.12611609,53,,,,,2006
3080,,,,22436316,-14.62460141,-53.12611609,53,,,,,2006
3136,,,,21781872,-14.87388391,-53.12611609,53,,,,,2006
3136,,,,21864192,-15.12541219,-53.12611609,53,,,,,2006
3080,,,,24019604,-15.37469468,-53.12611609,77,,,,,2006
3136,,,,24164252,-15.62397717,-53.12611609,76,,,,,2006
3136,,,,21942298,-15.87550545,-53.12611609,76,,,,,2006
3080,,,,22376242,-16.12478794,-53.12611609,76,,,,,2006
3136,,,,20479746,-16.37407043,-53.12611609,54,55.82073069,219.7360675,109.8207307,0.2385325,2006
3136,,,,21058338,-16.62559871,-53.12611609,54,,,,,2006
543,,,,21195700,-16.78954125,-52.9531904,55,,,,,2006
3012,,,,20733076,-16.61886135,-52.88132518,55,,,,,2006
1057,,,,10642560,-9.706325234,-52.88132518,52,,,,,2006
3136,,,,10699968,-9.87475935,-52.87458781,52,,,,,2006
3136,,,,18420480,-10.12628763,-52.87458781,51,,,,,2006
3080,,,,18472896,-10.37557012,-52.87458781,51,,,,,2006
3136,,,,17836416,-10.62485261,-52.87458781,51,60.8346186,229.6391275,111.8346186,0.244086883,2006
3136,45.77889862,222.1788986,96.77889862,17458272,-10.87638089,-52.87458781,51,84.39456543,255.8884647,135.3945654,0.243947828,2006
3080,,,,18521568,-11.12566338,-52.87458781,51,71.7438813,230.832251,122.7438813,0.243747938,2006
3136,,,,19392828,-11.37494587,-52.87458781,54,,,,,2006
3136,,,,19480032,-11.62647415,-52.87458781,54,55.4050182,226.2550182,109.4050182,0.243436023,2006
3080,,,,19285344,-11.87575665,-52.87458781,54,68.58111486,228.0311149,122.5811149,0.243090359,2006
3136,53.79711016,217.9754082,107.7971102,21051576,-12.12503914,-52.87458781,54,58.46076149,233.0577986,112.4607615,0.242975859,2006
3080,,,,21019824,-12.37432163,-52.87458781,54,,,,,2006
3136,,,,21130956,-12.62360412,-52.87458781,53,,,,,2006
3136,,,,22500800,-12.8751324,-52.87458781,53,,,,,2006
3080,,,,24381250,-13.12441489,-52.87458781,81,35.22481599,224.1115483,116.224816,0.242080047,2006
6272,7.683491401,203.8343502,89.6834914,24028500,-13.49946152,-52.87458781,82,47.97508379,237.1742971,129.9750838,0.241710469,2006
3080,,,,23945500,-13.87450815,-52.87458781,80,,,,,2006
3136,,,,23476550,-14.12379064,-52.87458781,80,,,,,2006
3136,,,,23906400,-14.37531892,-52.87458781,80,,,,,2006
3080,,,,23078412,-14.62460141,-52.87458781,79,,,,,2006
3136,,,,23712276,-14.87388391,-52.87458781,79,,,,,2006
3136,,,,24220504,-15.12541219,-52.87458781,82,,,,,2006
3080,,,,25353580,-15.37469468,-52.87458781,76,,,,,2006
3136,,,,22332044,-15.62397717,-52.87458781,76,,,,,2006
3136,,,,22428476,-15.87550545,-52.87458781,77,,,,,2006
3080,,,,23734326,-16.12478794,-52.87458781,77,,,,,2006
3136,31.71086124,208.9050733,103.7108612,22267756,-16.37407043,-52.87458781,72,48.21081635,241.1918834,120.2108163,0.238486961,2006
4,,,,22740150,-16.65254817,-52.74657789,55,,,,,2006
484,50.2291265,210.6791265,105.2291265,22740150,-16.54250455,-52.7061537,55,69.77988329,234.5048833,124.7798833,0.238344313,2006
