system:index,Muni_code,count,double_area_km2,double_delay,double_harvest,double_plant,label,latitude,longitude,onset,onset_historicalRange,single_area_km2,single_delay,single_harvest,single_plant,total_planted_area_km2,year
2_+4452+5231,5104609,3136,0.237478469,14.49454246,205.2945425,68.49454246,22952322,-17.23869889,-54.48930954,54,48,0.237472844,32.67070353,205.1831671,86.67070353,0.237478469,2006
2_+4452+5287,5104609,3121,0.237229469,26.70843579,198.7889083,79.70843579,20579020,-17.48573559,-54.48930954,53,48,0.237166797,44.34653818,203.7234476,97.34653818,0.2371725,2006
2_+4453+5316,5104609,1062,0.237103938,21.91435437,194.4428817,75.91435437,21708650,-17.61149973,-54.24227283,54,49,0.237103938,17.39982599,195.4385762,71.39982599,0.237103938,2006
2_+4498+5287,5104609,3035,0.237121094,5.289205607,191.7566053,59.28920561,20542417,-17.48573559,-54.23778126,54,48,0.237132531,23.1875058,193.3130692,77.1875058,0.237121094,2006
2_+4507+3561,5104104,2184,,,,,11270336,-9.742257846,-54.23778126,55,38,,,,,,2006
2_+4507+3617,5104104,3080,,,,,9737648,-9.989294549,-54.23778126,55,29,,,,,,2006
2_+4507+3673,5105606,3080,,,,,9886800,-10.24082283,-54.23778126,55,27,,,,,,2006
2_+4507+3728,5105580,3025,,,,,11193050,-10.48785953,-54.23778126,55,31,,,,,,2006
2_+4507+3784,5105580,3080,,,,,17761536,-10.73938781,-54.23778126,55,27,,,,,,2006
2_+4507+3840,5105580,3080,,,,,18081882,-10.99091609,-54.23778126,52,29,,,,,,2006
2_+4507+3895,5105580,3025,,,,,18357066,-11.23795279,-54.23778126,52,42,,,,,,2006
2_+4507+3951,5105580,3080,,,,,18716334,-11.48948107,-54.23778126,52,43,,,,,,2006
2_+4507+4007,5103700,3080,,,,,18609318,-11.74100935,-54.23778126,52,43,,,,,,2006
2_+4507+4062,5103700,3025,,,,,18444972,-11.98804606,-54.23778126,52,47,,,,,,2006
2_+4507+4118,5103700,3080,,,,,18334134,-12.23957434,-54.23778126,52,47,0.242948031,77.10400475,243.1040048,129.1040048,0.242948031,2006
2_+4507+4173,5106240,3025,0.242661766,37.64747698,203.647477,89.64747698,19784700,-12.48661104,-54.23778126,52,39,0.242690313,35.00277135,201.0027713,87.00277135,0.242661766,2006
2_+4507+4229,5106307,3080,,,,,20829900,-12.73813932,-54.23778126,52,27,,,,,,2006
2_+4507+4285,5106307,3080,,,,,21196000,-12.9896676,-54.23778126,52,30,0.242263016,23.22310924,189.2231092,75.22310924,0.242263016,2006
2_+4507+4340,5106307,3025,,,,,21262600,-13.2367043,-54.23778126,52,51,,,,,,2006
2_+4507+4396,5105082.5,3080,0.241648578,65.35100217,222.8010022,117.3510022,21594700,-13.48823258,-54.23778126,52,57,0.241644156,19.22873125,185.2287313,71.22873125,0.241644156,2006
2_+4507+4452,5103858,3080,0.241581969,19.61727551,192.0093881,71.61727551,20882800,-13.73976086,-54.23778126,52,57,0.241573063,23.25502395,197.3374324,75.25502395,0.241577516,2006
2_+4507+4507,5103858,3025,,,,,20026500,-13.98679756,-54.23778126,52,69,0.241161641,10.6858486,197.2007145,62.6858486,0.241161641,2006
2_+4507+4563,5106307,3080,,,,,19465600,-14.23832584,-54.23778126,52,51,0.240897812,-0.283482488,188.5165175,51.71651751,0.240897812,2006
2_+4507+4619,5106307,3080,0.240799438,21.39288551,188.3928855,74.39288551,20148950,-14.48985412,-54.23778126,53,69,0.240634031,37.29201157,204.2920116,90.29201157,0.240679039,2006
2_+4507+4674,5106307,3025,,,,,21503800,-14.73689083,-54.23778126,53,69,0.240466859,73.73760168,232.1876017,126.7376017,0.240466859,2006
2_+4507+4730,5107040,3080,0.240087922,20.38228296,196.0934291,73.38228296,19815649,-14.9884191,-54.23778126,53,69,0.240087922,30.92489909,201.3078965,83.92489909,0.240087922,2006
2_+4507+4786,5107040,3080,0.239845375,9.348930797,182.6711556,63.3489308,20133071,-15.23994738,-54.23778126,54,69,0.239865297,14.63910836,186.3235052,68.63910836,0.239850359,2006
2_+4507+4841,5107008,3025,0.2395335,13.34914781,189.975497,67.34914781,20345976,-15.48698409,-54.23778126,54,69,0.239543641,15.33777472,200.5504578,69.33777472,0.2395335,2006
2_+4507+4897,5107008,3080,0.239370359,12.64046056,192.0371396,66.64046056,20369202,-15.73851237,-54.23778126,54,60,0.239308797,29.81125724,195.2460863,83.81125724,0.239329344,2006
2_+4507+4953,5107008,3080,,,,,20748952,-15.99004065,-54.23778126,54,54,,,,,,2006
2_+4507+5008,5107008,3025,,,,,25023171,-16.23707735,-54.23778126,54,32,,,,,,2006
2_+4507+5064,5104203,3080,,,,,27347574,-16.48860563,-54.23778126,76,35,,,,,,2006
2_+4507+5120,5106372,3080,,,,,25056459,-16.74013391,-54.23778126,54,60,0.238055984,42.05229622,224.3022962,96.05229622,0.238055984,2006
2_+4507+5175,5106372,3025,0.237830156,27.63995952,195.6399595,81.63995952,25964955,-16.98717061,-54.23778126,54,54,0.2377525,27.31795789,206.2256915,81.31795789,0.2377525,2006
2_+4507+5231,5104609,3080,0.237668984,20.59111104,202.1640382,74.59111104,22675788,-17.23869889,-54.23778126,54,50,0.237590734,35.09088715,212.154656,89.09088715,0.237596344,2006
2_+4512+5281,5104609,1546,,,,,9860500,-17.44081983,-53.99523613,54,48,0.237223781,59.85045966,231.2285193,113.8504597,0.237223781,2006
2_+4560+5231,5100409,3133,0.237629891,58.63975203,218.089752,112.639752,20455638,-17.23869889,-53.99074455,54,52,0.237629891,41.51791624,214.4261428,95.51791624,0.237629891,2006
2_+4563+3561,5105606,1988,,,,,9389952,-9.742257846,-53.99074455,55,29,,,,,,2006
2_+4563+3617,5105606,3136,,,,,10843200,-9.989294549,-53.99074455,55,29,,,,,,2006
2_+4563+3673,5106422,3136,,,,,11249450,-10.24082283,-53.99074455,55,28,,,,,,2006
2_+4563+3728,5106422,6216,,,,,11207150,-10.4743848,-53.97726983,55,31,,,,,,2006
2_+4563+3784,5105580,3136,,,,,11316000,-10.73938781,-53.99074455,52,31,,,,,,2006
2_+4563+3840,5105580,3136,,,,,11517450,-10.99091609,-53.99074455,52,31,,,,,,2006
2_+4563+3895,5105580,3080,,,,,18032196,-11.23795279,-53.99074455,52,43,,,,,,2006
2_+4563+3951,5103700,3136,,,,,18272982,-11.48948107,-53.99074455,52,46,,,,,,2006
2_+4563+4007,5103700,3136,,,,,18731622,-11.74100935,-53.99074455,52,47,,,,,,2006
2_+4563+4062,5103700,3080,,,,,18746910,-11.98804606,-53.99074455,52,34,,,,,,2006
2_+4563+4118,5103700,3136,,,,,19570200,-12.23957434,-53.99074455,52,57,,,,,,2006
2_+4563+4173,5106273.5,3080,,,,,20315100,-12.48661104,-53.99074455,52,40,,,,,,2006
2_+4563+4229,5103858,3136,,,,,21456000,-12.73813932,-53.99074455,52,30,,,,,,2006
2_+4563+4285,5103858,3136,,,,,21869400,-12.9896676,-53.99074455,52,30,,,,,,2006
2_+4563+4340,5103858,3080,,,,,21526050,-13.2367043,-53.99074455,52,57,,,,,,2006
2_+4563+4396,5103858,3136,0.241758891,30.46770904,196.467709,82.46770904,22541800,-13.48823258,-53.99074455,52,29,0.241666297,34.46885516,200.4688552,86.46885516,0.241666297,2006
2_+4563+4452,5103858,3136,0.241586422,13.47086043,180.9101813,65.47086043,21957650,-13.73976086,-53.99074455,52,52,0.241465719,26.03157821,199.0258959,78.03157821,0.241465719,2006
2_+4563+4507,5105082.5,3080,,,,,20911850,-13.98679756,-53.99074455,52,57,,,,,,2006
2_+4563+4563,5106307,3136,0.240939781,62.25218489,219.7021849,114.2521849,20224000,-14.23832584,-53.99074455,52,69,0.240883797,42.46839632,208.4683963,94.46839632,0.240883797,2006
2_+4563+4619,5106307,3136,,,,,20717750,-14.48985412,-53.99074455,53,73,0.240822922,52.11816918,209.5782607,105.1181692,0.240822922,2006
2_+4563+4674,5106307,3080,,,,,20013070,-14.73689083,-53.99074455,53,69,0.240433219,84.1112196,228.3112196,137.1112196,0.240433219,2006
2_+4563+4730,5107416,3136,0.240083,14.51139621,195.8225397,67.51139621,19804036,-14.9884191,-53.99074455,53,69,0.24009775,28.28440564,198.7927266,81.28440564,0.240087922,2006
2_+4563+4786,5106281,6272,0.239865297,19.22887586,189.7503035,72.22887586,19463388,-15.22647266,-53.97726983,53,69,0.239880234,28.41624629,197.9596593,81.41624629,0.239870281,2006
2_+4563+4841,5103908,3080,0.239553781,20.5595865,196.2280513,74.5595865,19869843,-15.48698409,-53.99074455,54,57,0.239558844,18.99986067,201.5950215,72.99986067,0.239553781,2006
2_+4563+4897,5103908,3136,0.239360109,23.87233587,197.714067,77.87233587,20716808,-15.73851237,-53.99074455,54,54,0.239370359,23.51796224,201.0643294,77.51796224,0.239370359,2006
2_+4563+4953,5103908,3136,0.239008328,11.56930403,200.2243894,87.56930403,22086946,-15.99004065,-53.99074455,76,59,0.239003109,10.56219658,205.6942881,86.56219658,0.239008328,2006
2_+4563+5008,5104203,3080,0.238740125,10.96495967,178.9649597,64.96495967,20648502,-16.23707735,-53.99074455,54,54,0.238740125,28.90927527,194.4364118,82.90927527,0.238740125,2006
2_+4563+5064,5104203,3136,0.238398266,31.87126299,199.871263,85.87126299,25992114,-16.48860563,-53.99074455,54,32,0.238414422,31.10296475,203.7619458,85.10296475,0.238398266,2006
2_+4563+5120,5104203,3136,0.238066938,18.79965095,186.7996509,72.79965095,24530121,-16.74013391,-53.99074455,54,54,0.238061453,28.1048855,201.2787986,82.1048855,0.238066938,2006
2_+4563+5175,5100409,3080,0.237874422,8.02707245,179.9027156,62.02707245,23856039,-16.98717061,-53.99074455,54,52,0.237774719,18.2310497,190.1472541,72.2310497,0.237774719,2006
2_+4563+5342,5100300,384,,,,,10045075,-17.74624703,-53.86048884,54,49,,,,,,2006
2_+4563+5398,5100300,1763,,,,,20365800,-17.9618427,-53.92786249,53,49,,,,,,2006
2_+4569+5399,5100300,1,,,,,22210800,-18.00226688,-53.72574155,53,49,,,,,,2006
2_+4576+5401,5100300,10,,,,,22210800,-18.01125004,-53.71226682,53,49,,,,,,2006
2_+4619+3561,5105606,1751,,,,,10790400,-9.742257846,-53.73921628,55,29,,,,,,2006
2_+4619+3617,5106422,3136,,,,,11357500,-9.989294549,-53.73921628,55,27,,,,,,2006
2_+4619+3728,5106422,3080,,,,,11532000,-10.48785953,-53.73921628,55,29,,,,,,2006
2_+4619+3784,5105580,3136,,,,,11505600,-10.73938781,-53.73921628,52,31,,,,,,2006
2_+4619+3840,5105580,3136,,,,,18304416,-10.99091609,-53.73921628,52,34,,,,,,2006
2_+4619+3895,5103700,3080,,,,,18876858,-11.23795279,-53.73921628,52,44,,,,,,2006
2_+4619+3951,5103700,3136,,,,,18349422,-11.48948107,-53.73921628,52,47,,,,,,2006
2_+4619+4007,5103700,3136,,,,,18960942,-11.74100935,-53.73921628,52,47,,,,,,2006
2_+4619+4062,5103700,3080,,,,,18869214,-11.98804606,-53.73921628,52,47,,,,,,2006
2_+4619+4118,5103700,3136,,,,,19281990,-12.23957434,-53.73921628,52,46,,,,,,2006
2_+4619+4173,5103858,3080,,,,,20646600,-12.48661104,-53.73921628,52,30,,,,,,2006
2_+4619+4229,5103858,3136,,,,,21508600,-12.73813932,-53.73921628,52,45,,,,,,2006
2_+4619+4285,5103858,3136,,,,,21283100,-12.9896676,-53.73921628,52,50,,,,,,2006
2_+4619+4340,5103858,3080,0.241994031,53.52595543,210.9759554,105.5259554,21143700,-13.2367043,-53.73921628,52,48,0.241989719,47.37368794,204.8236879,99.37368794,0.241989719,2006
2_+4619+4396,5103858,3136,,,,,20782900,-13.48823258,-53.73921628,52,50,,,,,,2006
2_+4619+4452,5103858,3136,0.24142975,16.75973753,191.6947229,68.75973753,20986550,-13.73976086,-53.73921628,52,52,0.241393703,16.36309642,198.5228024,68.36309642,0.241393703,2006
2_+4619+4507,5106307,3080,,,,,20920150,-13.98679756,-53.73921628,52,51,0.241375641,57.10331036,214.5533104,109.1033104,0.241375641,2006
2_+4619+4563,5106307,3136,,,,,21390600,-14.23832584,-53.73921628,52,57,,,,,,2006
2_+4619+4619,5106307,3136,,,,,21106848,-14.48985412,-53.73921628,53,69,,,,,,2006
2_+4619+4674,5106307,3080,,,,,19610486,-14.73689083,-53.73921628,53,69,0.240356031,58.24611866,199.4043255,111.2461187,0.240356031,2006
2_+4619+4786,5106281,3136,0.239840375,20.4350918,191.7108385,73.4350918,19881456,-15.23994738,-53.73921628,53,69,0.239830406,29.33316225,198.2682221,82.33316225,0.239840375,2006
2_+4619+4841,5103908,3080,0.239558844,20.2880146,192.4650548,74.2880146,20636448,-15.48698409,-53.73921628,54,57,0.239548719,30.13381153,203.117098,84.13381153,0.239553781,2006
2_+4619+4897,5103908,3136,0.239441906,23.19971233,199.6639108,77.19971233,20580196,-15.73851237,-53.73921628,54,55,0.239385703,39.66235357,213.1659493,93.66235357,0.239390828,2006
2_+4619+4953,5108105,3136,0.238950797,4.092950588,194.0929506,80.09295059,21733362,-15.99004065,-53.73921628,76,54,0.239024,7.798563602,198.7469349,83.7985636,0.238950797,2006
2_+4619+5008,5104203,3080,0.238914109,22.48318428,190.4831843,76.48318428,20736898,-16.23707735,-53.73921628,54,54,0.238756016,24.17446746,192.1744675,78.17446746,0.238758656,2006
2_+4619+5064,5104203,3136,0.238468188,20.3107154,191.7245169,74.3107154,21018158,-16.48860563,-53.73921628,54,55,0.238473547,24.37716781,192.3771678,78.37716781,0.238470867,2006
2_+4619+5120,5100409,3136,0.238088828,23.75977779,191.7597778,77.75977779,20603079,-16.74013391,-53.73921628,54,52,0.238077891,26.6805941,207.5913694,80.6805941,0.238077891,2006
2_+4619+5175,5100409,3080,0.237841234,15.92914477,188.6713688,65.92914477,20672610,-16.98717061,-53.73921628,50,52,0.237791375,24.32817054,198.2975224,74.32817054,0.237791375,2006
2_+4619+5231,5100300,3086,,,,,20278846,-17.23420732,-53.73921628,50,52,0.237489719,26.77274146,191.9542951,76.77274146,0.237489719,2006
2_+4619+5287,5100300,2341,,,,,20942208,-17.49022717,-53.67633421,54,52,,,,,,2006
2_+4619+5342,5100300,2659,,,,,21262276,-17.73726387,-53.71675839,54,49,0.236804453,27.24737208,205.1861784,81.24737208,0.236804453,2006
2_+4619+5398,5100300,3065,,,,,20630850,-17.98430058,-53.73921628,53,49,0.236758031,36.46399492,206.5173058,89.46399492,0.236758031,2006
2_+4619+5405,5100300,75,,,,,22210800,-18.02472477,-53.5820111,53,49,,,,,,2006
2_+4625+5407,5100300,69,,,,,8545600,-18.03370792,-53.49667115,53,52,,,,,,2006
2_+4655+5400,5100607,19,,,,,8545600,-18.00675846,-53.38887331,53,52,,,,,,2006
2_+4674+3561,5106422,1492,,,,,9891150,-9.742257846,-53.487688,55,42,,,,,,2006
2_+4674+3617,5106422,3080,,,,,10353818,-9.989294549,-53.487688,51,35,,,,,,2006
2_+4674+3673,5106422,3080,,,,,10426176,-10.24082283,-53.487688,51,29,,,,,,2006
2_+4674+3728,5106422,3025,,,,,10722048,-10.48785953,-53.487688,51,29,,,,,,2006
2_+4674+3784,5105580,3080,,,,,11779200,-10.73938781,-53.487688,51,29,,,,,,2006
2_+4674+3840,5105580,3080,,,,,18577728,-10.99091609,-53.487688,51,35,,,,,,2006
2_+4674+3895,5103700,3025,,,,,18379296,-11.23795279,-53.487688,51,31,,,,,,2006
2_+4674+3951,5103700,3080,,,,,18995340,-11.48948107,-53.487688,52,54,,,,,,2006
2_+4674+4007,5107065,3080,,,,,19174974,-11.74100935,-53.487688,53,43,,,,,,2006
2_+4674+4062,5107065,3025,,,,,19373718,-11.98804606,-53.487688,53,43,,,,,,2006
2_+4674+4118,5103858,3080,,,,,19247592,-12.23957434,-53.487688,52,43,,,,,,2006
2_+4674+4173,5103858,3025,,,,,21459400,-12.48661104,-53.487688,52,46,,,,,,2006
2_+4674+4229,5103858,3080,,,,,21397900,-12.73813932,-53.487688,52,43,,,,,,2006
2_+4674+4285,5103858,3080,,,,,21791500,-12.9896676,-53.487688,52,27,,,,,,2006
2_+4674+4340,5103858,3025,0.241911781,48.57616838,206.0261684,100.5761684,21936900,-13.2367043,-53.487688,52,28,0.241950813,59.67723942,214.4212485,111.6772394,0.241911781,2006
2_+4674+4396,5103858,3080,,,,,22825000,-13.48823258,-53.487688,52,27,,,,,,2006
2_+4674+4452,5103858,3080,,,,,21903700,-13.73976086,-53.487688,53,43,0.2415195,41.31896901,208.318969,94.31896901,0.2415195,2006
2_+4674+4507,5102603,3025,,,,,21679600,-13.98679756,-53.487688,53,24,,,,,,2006
2_+4674+4563,5102603,3080,,,,,22058400,-14.23832584,-53.487688,53,27,,,,,,2006
2_+4674+4619,5102603,3080,,,,,22335300,-14.48985412,-53.487688,53,26,,,,,,2006
2_+4674+4674,5102603,3025,0.240356031,19.37877256,186.3787726,72.37877256,21677110,-14.73689083,-53.487688,53,30,0.240360875,13.91208178,180.9120818,66.91208178,0.240356031,2006
2_+4674+4730,5102603,3080,0.240224969,16.26000454,186.7185285,69.26000454,21673092,-14.9884191,-53.487688,53,58,0.240090375,35.70902723,200.0816346,88.70902723,0.240107563,2006
2_+4674+4786,5106281,3080,0.239934875,23.60506533,194.6474269,76.60506533,22862420,-15.23994738,-53.487688,53,42,0.239934875,34.90539986,204.8162619,87.90539986,0.239934875,2006
2_+4674+4841,5102855.5,3025,0.239584172,19.33584158,201.2578273,73.33584158,20748952,-15.48698409,-53.487688,54,57,0.239568984,28.44035917,202.0439106,82.44035917,0.239574047,2006
2_+4674+4897,5103908,3080,,,,,22155252,-15.73851237,-53.487688,76,62,0.239492844,45.05467185,226.5046719,121.0546719,0.239492844,2006
2_+4674+4953,5108105,3080,,,,,21781578,-15.99004065,-53.487688,76,54,0.238992656,79.53403317,246.7340332,155.5340332,0.238992656,2006
2_+4674+5008,5104203,3025,0.238660531,32.46992336,200.5762234,86.46992336,21190932,-16.23707735,-53.487688,54,51,0.238660531,36.8318316,213.3950209,90.8318316,0.238660531,2006
2_+4674+5064,5100409,3080,0.238500375,24.62406387,192.6240639,78.62406387,20861456,-16.48860563,-53.487688,54,52,0.238505734,25.72755622,201.083413,79.72755622,0.238500375,2006
2_+4674+5120,5100409,3080,0.238094297,16.19704029,206.9970403,70.19704029,21323526,-16.74013391,-53.487688,54,62,,,,,0.238094297,2006
2_+4674+5175,5100300,3025,0.237796922,28.51915432,196.5191543,82.51915432,20986014,-16.98717061,-53.487688,54,52,0.237755281,18.12884713,202.6159816,72.12884713,0.237758063,2006
2_+4674+5231,5100300,3080,0.237641078,6.374643835,188.4383716,56.37464383,20423494,-17.23869889,-53.487688,50,52,0.237495344,-1.092945618,185.7070544,48.90705438,0.237495344,2006
2_+4674+5287,5100300,3080,,,,,21493752,-17.49022717,-53.487688,50,52,,,,,,2006
2_+4674+5342,5100300,3025,0.236810234,54.5115702,213.9615702,108.5115702,8175552,-17.73726387,-53.487688,54,52,0.236804453,41.58684519,213.4879957,95.58684519,0.236804453,2006
2_+4674+5398,5100300,3046,0.236606531,13.33331691,176.9441701,66.33331691,8636800,-17.98430058,-53.487688,53,52,0.236553875,31.11074652,203.9586483,84.11074652,0.236553875,2006
2_+4674+5399,5100607,3,,,,,8545600,-18.00226688,-53.26310917,53,52,,,,,,2006
2_+4677+5287,5100300,479,,,,,12556050,-17.47226087,-53.24963445,54,52,,,,,,2006
2_+4688+5342,5100607,189,,,,,8524800,-17.74624703,-53.24963445,54,52,,,,,,2006
2_+4690+5231,5100300,1731,0.237585141,25.02829775,215.8282978,79.02829775,21211500,-17.22522416,-53.24514287,54,52,0.237439047,22.45521726,197.7792749,76.45521726,0.237439047,2006
2_+4702+5407,5100607,270,0.236430531,22.83621243,188.8362124,74.83621243,8816338,-18.03370792,-53.21819341,52,52,0.236424641,59.25943976,213.3059682,111.2594398,0.236424641,2006
2_+4715+5398,5100607,1593,0.236489344,51.08624465,196.5816563,104.0862447,8715200,-17.99328373,-53.24514287,53,52,0.236477594,33.64762004,201.0033597,86.64762004,0.236477594,2006
2_+4718+5175,5100300,2841,,,,,20249201,-16.98267904,-53.24065129,55,52,,,,,,2006
2_+4730+3561,5106422,1287,,,,,10147968,-9.742257846,-53.24065129,52,43,,,,,,2006
2_+4730+3617,5106422,3136,,,,,10055232,-9.989294549,-53.24065129,52,29,,,,,,2006
2_+4730+3673,5106422,3136,,,,,10450464,-10.24082283,-53.24065129,52,29,,,,,,2006
2_+4730+3728,5106422,3080,,,,,12074400,-10.48785953,-53.24065129,51,38,,,,,,2006
2_+4730+3784,5106422,3136,,,,,11625600,-10.73938781,-53.24065129,51,43,,,,,,2006
2_+4730+3840,5105580,3136,,,,,18038592,-10.99091609,-53.24065129,51,43,,,,,,2006
2_+4730+3895,5107859,3080,,,,,19182618,-11.23795279,-53.24065129,52,43,,,,,,2006
2_+4730+3951,5107065,3136,,,,,18712512,-11.48948107,-53.24065129,51,43,,,,,,2006
2_+4730+4007,5107065,3136,,,,,19324032,-11.74100935,-53.24065129,51,43,,,,,,2006
2_+4730+4062,5107065,3080,,,,,19499844,-11.98804606,-53.24065129,53,43,,,,,,2006
2_+4730+4118,5107065,3136,,,,,19622148,-12.23957434,-53.24065129,53,43,,,,,,2006
2_+4730+4173,5103858,3080,,,,,20932506,-12.48661104,-53.24065129,53,43,,,,,,2006
2_+4730+4229,5103858,3136,,,,,21684900,-12.73813932,-53.24065129,53,43,,,,,,2006
2_+4730+4285,5103858,3136,,,,,22525400,-12.9896676,-53.24065129,53,27,,,,,,2006
2_+4730+4340,5103858,3080,,,,,22787650,-13.2367043,-53.24065129,53,27,0.241994031,80.13979348,215.7897935,133.1397935,0.241994031,2006
2_+4730+4396,5102702,3136,,,,,22335300,-13.48823258,-53.24065129,53,43,0.241772063,44.8076434,226.0576434,97.8076434,0.241772063,2006
2_+4730+4452,5100201,3136,,,,,24103200,-13.73976086,-53.24065129,82,48,0.24144775,50.59574905,246.595749,132.595749,0.24144775,2006
2_+4730+4507,5100201,3080,,,,,22816700,-13.98679756,-53.24065129,53,43,0.241266766,10.27556094,200.0755609,63.27556094,0.241266766,2006
2_+4730+4563,5101402,3136,,,,,22733700,-14.23832584,-53.24065129,53,27,,,,,,2006
2_+4730+4619,5102603,3136,,,,,22927800,-14.48985412,-53.24065129,53,27,,,,,,2006
2_+4730+4674,5102603,3080,,,,,22436316,-14.73689083,-53.24065129,53,30,,,,,,2006
2_+4730+4730,5102603,3136,,,,,21781872,-14.9884191,-53.24065129,53,57,,,,,,2006
2_+4730+4786,5104042,3136,,,,,21864192,-15.23994738,-53.24065129,53,57,,,,,,2006
2_+4730+4841,5101803,3080,,,,,24019604,-15.48698409,-53.24065129,77,32,,,,,,2006
