system:index,Muni_code,double_area_km2_sum,double_delay_median,double_harvest_median,double_plant_median,latitude_median,longitude_median,muni_area_km2,onset_historicalRange_median,onset_median,single_area_km2_sum,single_delay_median,single_harvest_median,single_plant_median,total_planted_area_km2_sum,year_median
2_7_0000a38a02d7adb1d54a,5104104,1.469076234,51.2674468,216.3185982,106.7674468,-9.77369888,-54.63528577,4754.11427,38,57,0.82521806,59.89255726,245.1425573,116.8925573,2.294294294,2011
2_7_0000f5028d3da3fc2087,5105606,2.690143766,33.92294074,197.4779354,90.92294074,-10.0746345,-54.3253825,5260.6138,29,57,6.267313339,28.26430275,207.0526337,85.26430275,8.957457105,2011
2_7_0000445524ee4146d4f1,5106422,0.244547656,37.26530774,222.5153077,94.26530774,-10.17570512,-53.50789511,14315.11726,29,58,0.244265359,84.42225533,232.6222553,141.4222553,0.488813016,2011
2_7_0000cb2a646329481516,5107743,0,,,,-10.08361765,-52.53996537,5675.223313,43,58,2.446468047,102.1237145,257.9153553,160.1237145,2.446468047,2011
2_7_0000dc2d69eb619ae00f,5105580,0.731452109,31.28099107,217.5309911,89.28099107,-10.87862668,-54.08955924,12330.14829,39,58,0.975379156,48.43202152,223.2820215,106.4320215,1.706831266,2011
2_7_00004234272352c5d97d,5107354,0,,,,-10.69447205,-52.60733902,7489.749363,43,58,0.487985266,61.04016203,224.490162,119.040162,0.487985266,2011
2_7_0000137f8185e9645862,5107859,45.30063095,22.51057361,198.7181849,86.44095996,-11.45578641,-52.11790079,16781.53295,43,70,58.69409894,32.65501004,210.7377717,97.62468464,103.9947299,2011
2_7_0000c9cd78e3dc7229b5,5106190,5.572299011,25.36142987,202.1936203,83.36142987,-10.89210141,-54.88905984,2368.957071,40,58,0.731676313,53.40284882,216.8528488,111.4028488,6.303975323,2011
2_7_0000e355c6d9aabfc531,5108055,1.221982141,49.43710762,212.7605341,106.4371076,-10.51031741,-54.98787452,2573.023626,40,57,0.488665047,42.8896646,221.0146646,99.8896646,1.710647188,2011
2_7_0000a7c339266c34043a,5108808,0.488974156,34.47537738,207.3253774,90.47537738,-10.29023017,-55.3337259,1118.405318,40,57,2.689469313,40.94517424,214.4452922,97.94517424,3.178443469,2011
2_7_0000f7f7ed2df2723c5c,5103205,0,,,,-10.65853944,-55.4864395,3104.968237,40,58,0.244058531,73.8814429,261.1314429,132.8814429,0.244058531,2011
2_7_0000c783ea68e049a389,5104559,26.67018124,18.45936351,202.7912765,92.91727204,-11.1032055,-55.59647456,4549.253985,54,76,20.57454152,39.71098434,218.2327835,108.8066457,47.24472276,2011
2_7_00006a1dc3eec8d9b903,5103056,84.54561438,20.30508208,201.7963888,89.30508208,-11.44007373,-55.03728186,3866.018161,47,69,57.19237431,27.63625175,207.2071129,96.63625175,141.7379887,2011
2_7_000091b0220c7f13a109,5107909,370.9155736,22.78929478,201.7563601,91.78929478,-11.71405989,-55.50440581,3957.450188,47,69,101.9526263,31.38907991,212.3161162,100.3890799,472.8681999,2011
2_7_00001c54c272496761e1,5107248,207.7027991,19.49696064,199.5311448,88.49696064,-11.94313029,-54.92724197,3870.366973,47,69,61.88255975,28.21542959,209.2058531,97.21542959,269.5853589,2011
2_7_0000212db09c736a9e89,5108303,24.82043774,18.01634946,197.9524209,86.44939155,-11.51193896,-54.33659594,4600.237578,46,69,15.87426763,41.2691539,217.0376758,107.8606126,40.69470536,2011
2_7_0000ca93741c12e7e196,5103700,117.5257674,21.77020448,200.1304548,88.23236674,-11.97233355,-54.08505354,11507.3391,47,69,45.57888189,34.33035776,210.6827451,100.2172778,163.1046493,2011
2_7_000019f0640d85df838c,5106240,854.8331993,25.50607283,199.5173934,87.48266804,-12.97393351,-54.78350276,12754.7676,50,65,286.2514787,43.50605843,216.7365177,103.5696963,1141.084678,2011
2_7_00003435e1fc974d5667,5108501,415.8893788,21.77606936,199.2543209,87.73718798,-12.41025424,-55.35618379,2973.7934,35,65,71.06505973,33.41578793,210.1856869,100.0997812,486.9544385,2011
2_7_0000c701db318caaec1e,5107925,2202.933845,17.51058266,197.5033522,84.26160099,-12.76285643,-55.70652675,9367.02827,46,69,302.500891,28.49286793,207.7717182,95.55036057,2505.434736,2011
2_7_0000ea6b0f20abd21433,5107768,224.0494389,16.74727258,201.7140956,92.28422607,-13.85205027,-55.30228487,4749.942567,54,75,198.5014477,32.32510373,220.2809047,106.7306488,422.5508866,2011
2_7_00001e852d0dd44144a7,5106307,41.54139819,31.58836049,203.3744601,92.36329327,-13.86779518,-54.12100027,24256.23226,57,61,141.0085835,56.78716863,228.7008961,117.2175114,182.5499817,2011
2_7_0000ef331a3022791b58,5103858,61.90199286,24.27108363,201.3584509,91.14882226,-13.01886186,-53.4495119,16994.20033,43,69,111.4728805,54.78701213,227.2919771,122.1712204,173.3748733,2011
2_7_0000e0b247e362c9b125,5102702,154.8210636,20.86891716,204.8545947,96.88137371,-13.39615912,-52.48831705,10923.81367,43,76,94.15829195,31.25493385,219.2986064,107.7965,248.9793555,2011
2_7_0000cf70af7797718866,5107065,193.5873442,16.68037055,201.2652182,87.27797645,-12.11828865,-52.71513685,17853.17773,43,70,311.7166775,34.31682161,218.2591678,105.3031227,505.3040217,2011
2_7_000015e17b8b0f516065,5102694,7.803820938,13.55043986,196.375385,82.61825246,-11.18854545,-51.82131314,3466.503525,42,70,5.609042,20.78334679,202.8778501,88.87785012,13.41286294,2011
2_7_000019667622f6247e03,5106778,1.951467328,23.38012511,201.6350405,93.38012511,-10.83371092,-51.74718826,3988.122068,43,58,7.317858813,25.61029455,205.452666,95.61029455,9.269326141,2011
2_7_00001a98425a2f2a4044,5103353,0,,,,-10.398028,-51.69779588,5825.039964,43,69,0.732471969,43.62804695,206.0780469,100.6280469,0.732471969,2011
2_7_0000e4547b4bb9ad04d0,5107776,2.199928813,19.34185563,205.2910678,95.34185563,-10.38455327,-50.76130111,6492.959664,30,76,11.73139486,27.82187666,213.7903746,103.8218767,13.93132367,2011
2_7_000059bee336417acb78,5100359,2.188514969,19.09725062,208.1829976,87.7108495,-11.81287458,-51.71800689,2249.210563,42,58,0.972775078,18.17232743,208.7928798,88.17232743,3.161290047,2011
2_7_00005dc1cc26de2258d0,5107883,0,,,,-12.01499551,-51.3541892,1506.275017,41,78,0.24298775,-12.89305855,179.1069414,65.10694145,0.24298775,2011
2_7_00000270ecad8c7396c6,5101852,50.72899886,8.271929274,196.4005828,78.25643317,-12.21711645,-51.7539395,4290.761587,41,70,40.78251589,40.6766338,219.4438128,112.9373093,91.51151475,2011
2_7_0000599325b905cc7a0c,5107180,7.757122188,18.74526681,202.2542675,88.74526681,-12.86166431,-51.56753413,11398.41663,30,78,32.7415992,40.69080898,219.7973443,110.690809,40.49872139,2011
2_7_000071195e07d89b3646,5103106,0,,,,-13.88349577,-51.14533416,16592.17844,32,78,0.240297906,94.36133493,291.3613349,177.3613349,0.240297906,2011
2_7_0000914ff30a7448a9f0,5108600,0,,,,-9.975819819,-51.36988178,7462.662941,42,69,2.690976531,43.71766359,229.7023468,112.7176636,2.690976531,2011
2_7_0000284fcb045e32cc09,5213103,40.08070949,16.84655272,192.3369645,77.84655272,-17.64520136,-52.80726034,8918.677057,52,61,135.1756842,33.241191,206.7300521,93.65396991,175.2563937,2011
2_7_0000c8f885d15a62afca,5107198,17.88022237,21.83516904,197.644044,80.83516904,-16.50208036,-52.75106946,627.6958356,40,59,20.49997734,40.89867264,221.3942148,99.89867264,38.38019972,2011
2_7_0000d614b707521f8862,5108204,2.624092453,23.86085027,196.8608503,82.86085027,-16.28199311,-52.89929148,2407.475885,42,59,18.3638208,56.34817176,225.7517018,115.3481718,20.98791325,2011
2_7_0000a55469c19114aecb,5101803,1.200025438,41.22861419,211.9797947,102.2286142,-15.35447899,-52.44789254,9112.684625,59,61,29.41010435,45.25344727,226.1551758,110.7724291,30.61012979,2011
2_7_0000345cf55fda086442,5106174,0.482519359,23.53213309,218.3821331,101.5321331,-14.2136398,-51.87521206,4051.919359,46,78,1.447763109,28.5867305,218.667473,106.5867305,1.930282469,2011
2_7_00007f48dd4b4caa1456,5100201,15.62537507,25.99485536,209.8691239,102.363668,-13.98230599,-52.48830834,7538.979584,46,76,41.75713523,40.87557936,226.7315691,117.3188143,57.38251031,2011
2_7_0000dcf1e0a383eb6653,5106257,23.05923758,16.62650887,210.1352716,95.4222305,-14.62010984,-52.47259172,5564.129906,58,76,39.48909288,35.33626559,227.7580043,113.9023863,62.54833046,2011
2_7_0000c2e06bcf0cbd8141,5102603,0,,,,-14.41125129,-53.14183661,5988.885858,30,71,0.480798953,64.30090559,219.3509056,125.3009056,0.480798953,2011
2_7_00002b1c631d7df522ac,5106281,84.04202178,32.21104833,201.7993832,93.21104833,-15.08723379,-53.23842597,5052.617025,57,61,67.27697933,47.16962081,219.226558,108.1696208,151.3190011,2011
2_7_00002a12eb64652d6054,5103908,89.35962127,36.74178295,204.6899144,97.74178295,-15.55884931,-53.44052788,3807.41337,57,61,99.01967607,45.26805734,218.2570082,106.2680573,188.3792973,2011
2_7_0000a018b45735917b0b,5108105,15.04146161,15.14866591,190.2689301,76.18203344,-15.90470069,-53.44726381,4202.709936,54,60,48.95048206,50.10734615,224.7902756,113.2992416,63.99194367,2011
2_7_0000743392f358eccf24,5107008,41.14087375,23.25282582,205.7002505,98.78634368,-15.86201796,-54.18388234,6923.361049,54,61,37.97811572,32.46639869,220.2720548,110.5315106,79.11898947,2011
2_7_000098e15ac276eba6e3,5107040,187.3286262,22.76049433,206.8082407,97.8183832,-15.08947641,-54.2108318,5500.578559,69,71,373.6235143,38.504718,216.2853979,106.5627772,560.9521405,2011
2_7_0000bdb8fec2bec935ec,5107792,121.2078795,34.1832712,203.7376507,95.1832712,-14.83121393,-53.66735105,3613.549184,69,61,113.0125748,47.75928778,218.2338052,108.7592878,234.2204543,2011
2_7_0000d9cc9ac264951505,5106455,2.406918563,33.70711696,204.1455171,92.70711696,-14.60214353,-54.69143048,2464.97329,66,59,10.31816718,53.9321881,221.2011961,112.9321881,12.72508574,2011
2_7_00000299a420bcda4d53,5106208,0,,,,-14.7997729,-55.02601849,3274.985713,53,72,1.706301266,42.21932478,219.6693248,114.2193248,1.706301266,2011
2_7_000048f95e9d96881972,5107701,2.403088703,15.20850904,198.2357722,79.29179206,-14.77059852,-55.99189482,7543.432493,50,76,6.49681836,25.77202404,207.5941941,99.10476516,8.899907063,2011
2_7_0000a943d8e067a6b312,5106224,636.8259769,12.71441318,199.7611754,88.25627208,-13.65216917,-56.0972939,9579.93819,30,76,351.922244,32.54225045,219.5667378,107.6225199,988.7482209,2011
2_7_0000f9c4c9a4c7914235,5105903,5.579239892,21.6247145,204.4357685,96.6247145,-14.35510683,-55.80759064,3918.843258,53,75,44.25102466,42.60535547,224.3699792,118.6062058,49.83026455,2011
2_7_000003d8fa3e919cc214,5103007,2.569241811,35.80226371,223.2522637,117.8022637,-15.09836622,-55.5425929,6511.484888,32,76,28.63614565,26.85313223,221.0541835,109.619127,31.20538746,2011
2_7_00009f0e64f54ee33690,5102678,46.59440269,17.76760699,206.6940834,93.76760699,-15.32528734,-54.98112326,4799.235579,50,76,362.0247029,34.53923421,220.5620237,110.4654439,408.6191056,2011
2_7_000092dbc2173f3f1483,5107800,8.591590625,14.7129742,197.4965754,89.7129742,-16.47289897,-55.42581642,12183.40404,39,75,51.88477749,31.67157249,220.7694749,106.6715725,60.47636812,2011
2_7_0000b869feffefcd5395,5103601,6.646775068,8.11723099,204.5487078,88.63635578,-15.65317242,-54.77227885,2211.036023,35,76,12.2174048,27.46407279,212.9244923,103.4640728,18.86417987,2011
2_7_000095e0766be1e57597,5103007,0,,,,-15.06926748,-54.86211038,0.047622662,50,72,0.03388294,39.43537164,216.8853716,111.4353716,0.03388294,2011
2_7_0000eba7d3dfdfd50375,5107602,29.72760718,29.72952258,205.3369257,96.27152119,-16.48860563,-54.68244732,4172.692801,35,75,134.7364108,41.69243312,224.2366333,114.2984245,164.4640179,2011
2_7_000008047e70a3f69008,5105200,14.80796426,8.114633567,196.172451,83.11463357,-16.17419528,-54.94745033,2275.848781,32,75,35.63020643,41.30884389,218.6961659,116.3088439,50.43817069,2011
2_7_0000816d7b8f4e1759dd,5104807,9.080808187,9.559110372,203.4355942,84.55911037,-15.91368385,-55.10914708,1682.809519,27,75,34.15125057,29.31862578,216.1458774,104.3272503,43.23205876,2011
2_7_000048959ee3b55d9f95,5104609,69.55272964,26.77060616,206.6111308,98.44146203,-17.33751357,-54.60384474,8750.970009,42,59,297.2507638,47.21465852,222.761192,111.7306295,366.8034934,2011
2_7_00004813377b4c00da4d,5106372,19.04246503,28.88209582,201.8962205,89.55972046,-16.79403283,-54.25574756,4122.319679,48,60,50.97414974,54.19502558,222.1971863,116.6487249,70.01661477,2011
2_7_000013b83de316c86a40,5104203,14.31685866,25.71540295,199.4665461,85.71540295,-16.38529937,-53.59772354,5080.158715,52,60,113.2845533,53.20590238,222.7545532,113.2059024,127.6014119,2011
2_7_0000282e266c3d805111,5100409,13.31923508,25.74797217,200.8171026,85.74797217,-16.89733908,-53.5820111,3760.25818,52,60,129.609951,56.53737791,222.7132048,116.5373779,142.9291861,2011
2_7_00006363eaf98e56d147,5100300,0.951004188,42.86176458,212.2243874,102.8617646,-17.43407989,-53.47421327,5531.80258,52,60,27.40349159,48.875135,222.8717174,108.875135,28.35449577,2011
2_7_00005aa29eda6c0c5b8e,5100607,5.206732859,18.04945913,204.5103264,77.44924831,-17.83158698,-53.29904179,1420.760297,52,59,73.09050687,29.27808724,201.2326198,89.15579505,78.29723973,2011
2_7_0000ccf44785e9800c70,5102504,0,,,,-16.47735363,-57.80858451,24660.53705,98,95,4.535501328,52.51675838,241.4729822,132.7040347,4.535501328,2011
2_7_0000f1f2f3011db5feaa,5107107,0,,,,-15.57232404,-58.27121688,1292.058659,52,61,2.875611266,52.16964265,229.8226648,113.1696427,2.875611266,2011
2_7_0000d6083dbf64a6181e,5105507,0.962900031,,224.0004412,118.5504412,-15.16358409,-60.01172331,13470.0364,55,90,8.905627516,,254.6033695,143.0547535,9.868527547,2011
2_7_00005198152ed9cc0c18,5106752,1.919384766,33.07792785,236.1689754,123.0779279,-15.59029035,-59.42555202,8587.818825,56,89,16.558184,33.72087022,237.7208702,123.7208702,18.47756877,2011
2_7_0000785b8f5270ce2002,5106182,0.722360688,,230.5801805,125.1301805,-14.28773318,-59.73774507,4751.907204,42,72,9.977768258,40.97107512,249.9191993,142.868702,10.70012895,2011
2_7_00002237f8672488e11b,5102686,177.2547626,28.84877138,200.2558814,88.54924939,-13.58928631,-59.19199005,6826.707614,44,60,199.4809914,51.57150276,219.7853579,111.5431798,376.735754,2011
2_7_00001be8c299f34ef885,5107958,19.79558442,27.66853702,201.0219915,87.66853702,-14.45392151,-58.36328985,11367.3752,40,60,104.4175369,51.72293257,222.3493511,111.7229326,124.2131213,2011
2_7_000087bfe419fe4d9583,5108352,0,,,,-14.93002861,-58.95842808,1939.944373,36,60,0.856376487,75.15623692,218.3425809,135.1562369,0.856376487,2011
2_7_0000863b68e3034c36f8,5101704,0,,,,-14.86265497,-58.73834083,625.9854241,32,60,0.501742851,70.05223842,244.0522384,130.0522384,0.501742851,2011
2_7_00009392e0f905f92532,5108352,0,,,,-14.59540617,-58.75630714,0.048812937,28,60,0.022636687,70.05223842,244.0522384,130.0522384,0.022636687,2011
2_7_0000f433f0ffc8c197c6,5102637,310.9400392,31.54653715,202.2141514,92.61639111,-13.66114864,-57.93210245,9469.670153,37,60,352.4199439,53.56285582,224.6127347,114.5136101,663.3599831,2011
2_7_00004f3f005484984a0c,5101704,0,,,,-15.07375906,-57.41108336,5455.744828,48,60,0.239820422,69.3819863,234.8319863,129.3819863,0.239820422,2011
2_7_000059430e74fbb945ef,5106232,1.783926551,33.94261318,198.8378122,93.94261318,-14.79078974,-57.37739318,1555.385821,28,60,7.517295778,45.99233241,225.5477121,105.9923324,9.301222329,2011
2_7_000076b36ae96b568198,5107263,0,,,,-14.45392151,-57.34595214,1177.843716,73,60,0.183942272,26.86414208,200.8641421,86.86414208,0.183942272,2011
2_7_00006e98dd45959364af,5108857,2.560432206,43.96130067,219.8243393,103.9613007,-14.28773318,-57.24264588,1946.604291,73,60,6.772706123,57.27920923,227.1113636,117.2792092,9.333138329,2011
2_7_0000668d9233573f1564,5103502,286.0749946,30.50739092,202.2175554,93.54581279,-14.07439342,-56.74633023,8262.06806,39,60,424.4636883,46.45593399,224.2618725,112.5227203,710.5386829,2011
2_7_0000564e8393dce4a58c,5106000,34.13625185,25.58920651,200.7800231,89.12144891,-14.3416321,-56.72162302,1353.741965,32,59,14.17973043,40.79358825,215.2754667,99.86409109,48.31598228,2011
2_7_0000627b5e81134f6874,5101308,0,,,,-14.50782043,-56.86535346,418.5709163,73,59,0.481101328,80.83595719,254.8359572,140.8359572,0.481101328,2011
2_7_00005e6885c44ea9c547,5103452,0.721702125,41.93435805,207.3843581,101.9343581,-14.7234161,-56.96416815,1312.413078,54,60,2.165001391,52.23323005,238.5533107,112.23323,2.886703516,2011
2_7_0000341abda13a80eda4,5100508,0.913159908,45.38472828,210.2952567,104.3847283,-14.76384028,-56.65424937,1852.614004,42,60,16.74258346,49.08522316,217.3550384,108.0852232,17.65574337,2011
2_7_000013cc5b2cdbe6f8be,5106851,0,,,,-15.52740828,-57.21120485,2052.222797,48,75,0.239785438,44.63612446,227.0861245,121.6361245,0.239785438,2011
2_7_00009ac5de89516b5c91,5105234,0,,,,-15.35672837,-57.7726519,1770.349784,39,61,0.239765422,13.70395966,202.9539597,74.70395966,0.239765422,2011
2_7_000024ccb27646b24503,5105622,0,,,,-15.68461345,-58.04214649,1081.322401,55,61,0.718914188,77.02467431,245.1919905,138.0246743,0.718914188,2011
2_7_000051cedcd395e277f3,5105259,791.3066133,20.52979615,197.7315958,84.24064218,-13.02110863,-56.14220966,3677.019293,30,61,63.90509542,34.7319958,208.8341055,100.2195185,855.2117088,2011
2_7_0000da5f1af3773087cb,5108006,406.887929,24.46917571,199.2492412,86.47205934,-12.55847626,-56.52848523,4528.999824,30,61,126.164644,40.78440094,211.8470095,101.1597798,533.052573,2011
2_7_0000aff78e883355f0d1,5107305,81.34866407,16.7931091,201.2799732,91.76523118,-13.59153884,-56.80247139,4553.800462,39,76,107.1640771,36.76898052,223.2290525,112.2507607,188.5127412,2011
2_7_000011f6dc31e15bd13c,5108907,72.16569031,32.67275615,206.7722922,95.74762673,-12.7897831,-57.22917115,11600.69677,35,60,131.2915222,54.78811183,227.7032847,118.8489645,203.4572125,2011
2_7_0000a86819e5126f8698,5107875,496.0157753,24.19349156,198.1830013,84.19349156,-13.18052324,-58.65300088,13674.40361,40,60,340.000688,53.45792236,221.5291261,113.4579224,836.0164633,2011
2_7_00000ec96abe580d125b,5101902,195.8619612,31.23289765,200.7280097,91.21988375,-12.49110199,-58.04440499,16019.59576,35,60,206.0282936,53.55942036,224.2109333,113.5997644,401.8902549,2011
2_7_000032c4db2beeb1dd6f,5104542,60.16002545,23.25853493,198.6667502,85.21274152,-12.13626808,-56.76653878,2908.76645,39,60,31.60367908,38.93417906,207.689374,100.7428556,91.76370453,2011
2_7_0000a7ab2aa05b7ae3ba,5105101,0.243456875,71.91331552,236.3633155,130.9133155,-10.93476898,-57.64464093,22732.22958,32,60,0.486966688,74.85719846,254.9821985,133.8571985,0.730423563,2011
2_7_0000d997b6c9dc0ec941,5106802,181.1563673,15.23749548,202.6945052,90.30862461,-11.72753462,-56.75531256,6889.705692,55,77,61.27614414,28.29716489,212.7603421,104.2586531,242.4325114,2011
2_7_0000937ef488606059a5,5107941,190.8700019,12.7478523,202.2511173,88.26606324,-11.26939383,-56.55094311,8480.919127,55,76,84.3183128,28.71131577,214.7538215,105.0882178,275.1883147,2011
2_7_0000dd9c18725a871edb,5104526,713.2952759,17.24759562,199.4655452,86.7409041,-12.04418996,-56.05237813,3479.762152,48,69,111.8981933,29.32106833,209.2298011,98.85064057,825.1934692,2011
2_7_0000308f6fd94af9283d,5106216,13.81267891,15.04587747,207.7925475,91.04587747,-10.70794678,-56.03666574,5990.075542,40,59,11.94781301,32.78332129,214.7857216,102.1868771,25.76049192,2011
2_7_00002a774448b37a4406,5103304,27.60896319,31.72406889,206.3982457,95.88183646,-13.21649586,-59.74668519,21671.89884,26,59,46.30281258,50.72930497,222.1941306,114.6731355,73.91177577,2011
2_8_00005aff5522742dc03f,5106265,1.223267625,23.58281981,193.5828198,79.58281981,-9.728783116,-55.38762482,5815.080394,40,56,4.405359531,17.01570477,188.7963059,73.01570477,5.628627156,2012
2_8_0000a38a02d7adb1d54a,5104104,1.469569484,23.17095376,193.1709538,79.17095376,-9.77369888,-54.63528577,4754.11427,38,56,0.489287734,37.94308653,203.6680865,93.94308653,1.958857219,2012
2_8_0000f5028d3da3fc2087,5105606,1.956603781,27.42503046,200.9881956,83.42503046,-10.0746345,-54.3253825,5260.6138,29,56,1.467325672,30.27024588,200.2702459,86.27024588,3.423929453,2012
2_8_0000445524ee4146d4f1,5106422,0.977657344,18.96236146,193.9623615,79.96236146,-10.17570512,-53.50789511,14315.11726,29,56,1.466331922,29.26842114,206.0069918,90.26842114,2.443989266,2012
2_8_0000cb2a646329481516,5107743,0,,,,-10.08361765,-52.53996537,5675.223313,43,56,1.223202812,38.97998391,211.9799839,97.97998391,1.223202812,2012
