system:index,Muni_code,double_delay,double_harvest,double_plant,latitude,longitude,muni_area_km2,onset,single_delay,single_harvest,single_plant,year,.geo
1_0,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
2_0_00005aff5522742dc03f,5106265,31.39319164,194.3931916,80.39319164,-9.495221142,-55.04626501,5815.080394,49,40.66091175,203.7612153,89.66091175,2004,
2_0_0000f5028d3da3fc2087,5105606,21.55329339,184.5532934,70.55329339,-9.629968435,-53.80881207,5260.6138,53,70.66910968,225.1191097,119.6691097,2004,
2_0_0000dc2d69eb619ae00f,5105580,35.18214124,198.1821412,84.18214124,-10.55972475,-53.36416509,12330.14829,56,45.91839123,227.1683912,98.91839123,2004,
2_0_00004234272352c5d97d,5107354,,,,-10.3800617,-52.2300466,7489.749363,58,97.48694673,260.4869467,146.4869467,2004,
2_0_0000137f8185e9645862,5107859,74.54930806,234.9993081,129.5493081,-11.06507296,-50.85119156,16781.53295,60,82.91516116,255.4840507,142.9151612,2004,
2_0_0000c9cd78e3dc7229b5,5106190,65.40836042,227.7635173,114.4083604,-10.64506471,-54.66897259,2368.957071,53,65.40935878,242.6593588,114.4093588,2004,
2_0_0000e355c6d9aabfc531,5108055,31.99663356,194.9966336,80.99663356,-10.32616278,-54.71388836,2573.023626,53,,,,2004,
2_0_0000c783ea68e049a389,5104559,63.71366387,228.3650837,107.6853022,-10.95498348,-55.04404492,4549.253985,50,73.86401198,228.314012,122.864012,2004,
2_0_00006a1dc3eec8d9b903,5103056,72.03543145,222.4854315,117.0354315,-11.22896964,-54.74532939,3866.018161,50,85.52573828,241.291919,130.8257682,2004,
2_0_000091b0220c7f13a109,5107909,62.16525618,218.6107775,107.1652562,-11.38168324,-55.21694492,3957.450188,45,83.12265586,238.2857381,128.1226559,2004,
2_0_00001c54c272496761e1,5107248,68.86673958,223.4369558,113.8667396,-11.72753462,-54.47359771,3870.366973,45,86.7620636,235.818164,131.7620636,2004,
2_0_0000212db09c736a9e89,5108303,43.52621245,202.5262124,88.52621245,-11.28736013,-53.89642145,4600.237578,53,71.48314264,221.9331426,116.4831426,2004,
2_0_0000ca93741c12e7e196,5103700,78.15975355,238.6097535,133.1597535,-11.18405388,-53.41353428,11507.3391,56,84.89339953,244.3217006,129.8933995,2004,
2_0_000019f0640d85df838c,5106240,72.36896157,233.4543393,128.3566898,-12.30029252,-54.16824044,12754.7676,56,84.5988905,253.5167997,139.5066579,2004,
2_0_00003435e1fc974d5667,5108501,65.1335867,219.6649076,110.8629043,-12.17220069,-55.13609654,2973.7934,56,96.5733275,249.6350713,144.2964723,2004,
2_0_0000c701db318caaec1e,5107925,61.54550508,222.2466581,112.2770637,-11.96339257,-55.26858402,9367.02827,56,80.34496476,236.2577467,127.364159,2004,
2_0_0000ea6b0f20abd21433,5107768,59.36617796,222.3267479,114.7893432,-13.41636736,-54.97439979,4749.942567,56,82.40634589,246.2758373,137.4063459,2004,
2_0_00001e852d0dd44144a7,5106307,69.46884935,229.9188494,124.4688494,-12.36761066,-53.48992745,24256.23226,55,95.58779255,257.5945066,150.5877926,2004,
2_0_0000ef331a3022791b58,5103858,70.10989588,218.8062296,125.1098959,-12.26881999,-52.99586599,16994.20033,62,82.93640897,251.8911859,137.936409,2004,
2_0_0000e0b247e362c9b125,5102702,63.72622329,234.6311444,125.1386493,-12.76958035,-51.63043022,10923.81367,62,79.73524052,247.2813323,140.9487056,2004,
2_0_0000cf70af7797718866,5107065,68.37195004,247.6675235,128.37195,-11.53892372,-52.16943151,17853.17773,62,79.69605899,253.6057835,140.2662525,2004,
2_0_000015e17b8b0f516065,5102694,,,,-10.99540767,-51.53834383,3466.503525,59,88.54364188,238.7436419,147.5436419,2004,
2_0_000019667622f6247e03,5106778,,,,-10.60464052,-51.16778334,3988.122068,56,70.08948432,240.0894843,126.0894843,2004,
2_0_000059bee336417acb78,5100359,,,,-11.67363571,-51.36766393,2249.210563,60,53.27403409,218.7240341,113.2740341,2004,
2_0_00000270ecad8c7396c6,5101852,,,,-11.95660502,-51.3879615,4290.761587,60,87.60173722,249.1070586,147.6017372,2004,
2_0_0000599325b905cc7a0c,5107180,,,,-12.46646525,-51.07345433,11398.41663,61,77.29376012,253.8863236,137.2937601,2004,
2_0_0000914ff30a7448a9f0,5108600,,,,-9.77369888,-50.73884323,7462.662941,56,71.8780772,233.3280772,127.8780772,2004,
2_0_0000284fcb045e32cc09,5213103,71.97948838,239.6042714,133.6691557,-17.01189583,-52.33113268,8918.677057,65,70.20781681,242.4323212,129.189877,2004,
2_0_0000c8f885d15a62afca,5107198,75.39710428,254.3971043,140.3971043,-16.35385834,-52.64327163,627.6958356,65,86.29476286,263.8330633,143.8588472,2004,
2_0_0000d614b707521f8862,5108204,,,,-16.10233006,-52.58488114,2407.475885,81,107.5104724,268.5866617,162.5104724,2004,
2_0_0000a55469c19114aecb,5101803,55.69799622,264.7116312,136.6979962,-14.94131308,-52.08856337,9112.684625,81,74.66766038,250.3961388,139.6676604,2004,
2_0_0000345cf55fda086442,5106174,57.45925527,227.9092553,122.4592553,-13.70606469,-51.61470063,4051.919359,66,92.46988926,258.9198893,153.4698893,2004,
2_0_00007f48dd4b4caa1456,5100201,85.74673682,256.1967368,150.7467368,-13.6948451,-52.01222801,7538.979584,66,73.40634127,255.1346887,138.4063413,2004,
2_0_0000dcf1e0a383eb6653,5106257,104.1388333,263.5113089,169.1388333,-14.25180057,-51.83252386,5564.129906,66,93.20264758,264.3181162,158.2026476,2004,
2_0_0000c2e06bcf0cbd8141,5102603,,,,-13.85429459,-52.82293469,5988.885858,65,80.42523022,248.3185017,145.4252302,2004,
2_0_00002b1c631d7df522ac,5106281,101.2714245,270.9442985,156.2714245,-14.8177392,-52.78478164,5052.617025,81,87.67978119,255.7915102,144.8551584,2004,
2_0_00002a12eb64652d6054,5103908,89.52551076,252.3860951,144.5255108,-15.38816941,-52.8004768,3807.41337,81,87.31102796,254.265243,142.311028,2004,
2_0_0000a018b45735917b0b,5108105,82.44920588,238.0249774,137.4492059,-15.65317242,-53.12387031,4202.709936,65,91.79160543,257.548536,152.8536018,2004,
2_0_0000743392f358eccf24,5107008,108.6530927,254.7541967,163.6530927,-15.3724702,-53.86048884,6923.361049,55,111.5412491,267.5190462,166.5412491,2004,
2_0_000098e15ac276eba6e3,5107040,84.9318517,242.7017342,139.9318517,-14.67621686,-53.95930352,5500.578559,55,89.63001962,247.695606,144.6300196,2004,
2_0_0000bdb8fec2bec935ec,5107792,103.3592677,258.2304029,159.5507063,-14.54375304,-53.38887331,3613.549184,80,85.34853599,249.621473,140.6697267,2004,
2_0_0000d9cc9ac264951505,5106455,,,,-14.37756471,-54.40846116,2464.97329,55,69.33670119,229.7867012,124.3367012,2004,
2_0_00000299a420bcda4d53,5106208,,,,-14.55722777,-54.63530051,3274.985713,55,87.93222393,248.3822239,142.9322239,2004,
2_0_000048f95e9d96881972,5107701,52.7093702,216.1593702,110.7093702,-14.30120791,-55.00806499,7543.432493,79,71.05287081,231.5028708,126.0528708,2004,
2_0_0000a943d8e067a6b312,5106224,55.84327952,220.3586962,111.1601465,-13.07275537,-55.62795587,9579.93819,58,79.8312253,240.2534347,132.8362757,2004,
2_0_0000f9c4c9a4c7914235,5105903,55.32311822,218.7731182,113.3231182,-14.09908697,-55.39436418,3918.843258,58,95.19861543,258.6486154,153.1986154,2004,
2_0_000003d8fa3e919cc214,5103007,41.97677917,209.1746293,96.97677917,-14.80875605,-55.16753758,6511.484888,56,88.1967247,245.9861753,140.7134402,2004,
2_0_00009f0e64f54ee33690,5102678,83.91170897,242.1796459,138.911709,-15.05130117,-54.55000993,4799.235579,55,91.57133319,252.3343887,146.5584146,2004,
2_0_000092dbc2173f3f1483,5107800,90.70084521,259.7008452,145.7008452,-15.77669239,-54.95867657,12183.40404,82,99.57253947,253.6330443,153.7254425,2004,
2_0_0000b869feffefcd5395,5103601,81.19130424,240.5171386,136.1913042,-15.42410202,-54.58363264,2211.036023,55,106.6026664,283.4568974,161.6026664,2004,
2_0_0000eba7d3dfdfd50375,5107602,102.4005121,263.4619743,157.4005121,-16.17645709,-54.39947801,4172.692801,55,92.70863579,249.6209827,147.7086358,2004,
2_0_000008047e70a3f69008,5105200,68.62390027,250.8739003,122.6239003,-15.98554907,-54.52973373,2275.848781,55,103.8158673,253.9857471,157.8158673,2004,
2_0_0000816d7b8f4e1759dd,5104807,89.86868388,261.0289387,143.8686839,-15.68012187,-54.96541664,1682.809519,55,89.41150086,247.670983,143.4115009,2004,
2_0_000048959ee3b55d9f95,5104609,104.5969214,262.2416074,159.5969214,-17.09496845,-53.93468887,8750.970009,55,101.7369957,255.7780458,156.7369957,2004,
2_0_00004813377b4c00da4d,5106372,114.9852241,258.0498202,169.9852241,-16.56496243,-53.92786249,4122.319679,55,109.2299183,286.7740541,164.2299183,2004,
2_0_000013b83de316c86a40,5104203,89.84831731,249.9671496,144.8483173,-16.08885533,-53.12836188,5080.158715,65,92.30307449,256.7186786,149.0506654,2004,
2_0_0000282e266c3d805111,5100409,105.4374271,252.319328,160.4374271,-16.54699612,-53.25412602,3760.25818,55,104.5355078,258.7744288,159.5355078,2004,
2_0_00006363eaf98e56d147,5100300,89.15876253,248.451768,144.1587625,-16.90852783,-53.13734503,5531.80258,55,92.28155265,253.8657299,148.4865315,2004,
2_0_00005aa29eda6c0c5b8e,5100607,79.3971746,244.1187643,141.3103899,-17.60700816,-53.13285346,1420.760297,65,89.13824141,249.7122493,148.3643983,2004,
2_0_00005198152ed9cc0c18,5106752,,,,-14.88736704,-59.08195058,8587.818825,81,99.93873781,228.1387378,136.9387378,2004,
2_0_0000785b8f5270ce2002,5106182,25.6794969,189.6794969,75.6794969,-14.06315436,-59.40086562,4751.907204,50,79.86847624,235.3184762,129.8684762,2004,
2_0_00002237f8672488e11b,5102686,69.29181069,224.7314162,119.2918107,-12.87964877,-58.99885226,6826.707614,58,86.54198059,245.2837974,136.5356436,2004,
2_0_00001be8c299f34ef885,5107958,90.7503515,239.0565493,136.8968595,-14.04967963,-57.48069943,11367.3752,62,89.81733228,244.7928563,140.1616886,2004,
2_0_000087bfe419fe4d9583,5108352,,,,-14.62909299,-58.81020605,1939.944373,50,70.95543126,226.4054313,120.9554313,2004,
2_0_0000863b68e3034c36f8,5101704,,,,-14.68299191,-58.65300088,625.9854241,57,83.53939754,238.9893975,133.5393975,2004,
2_0_00009392e0f905f92532,5108352,,,,-14.59316038,-58.75630714,0.048812937,50,68.96236264,224.4123626,118.9623626,2004,
2_0_0000f433f0ffc8c197c6,5102637,74.45913077,234.8963393,124.6563535,-13.22322957,-57.56603939,9469.670153,58,96.55851319,248.5619949,137.3770298,2004,
2_0_00004f3f005484984a0c,5101704,,,,-14.82672235,-56.92601493,5455.744828,64,78.68173349,240.1317335,134.6817335,2004,
2_0_000059430e74fbb945ef,5106232,,,,-14.62460141,-57.13035647,1555.385821,55,51.93824983,202.9382498,88.93824983,2004,
2_0_00006e98dd45959364af,5108857,88.0796726,248.5296726,143.0796726,-14.19341008,-56.92823553,1946.604291,55,80.21212263,246.5555907,135.2121226,2004,
2_0_0000668d9233573f1564,5103502,119.1796147,257.2454083,156.7935187,-13.78467662,-56.12873493,8262.06806,58,96.81316076,245.5379493,134.1859215,2004,
2_0_0000564e8393dce4a58c,5106000,97.22732669,235.7112565,134.2273267,-14.17544377,-56.573401,1353.741965,37,92.84748115,238.0555551,129.8474811,2004,
2_0_0000627b5e81134f6874,5101308,,,,-14.39553102,-56.76204721,418.5709163,37,64.11123733,206.5612373,101.1112373,2004,
2_0_00005e6885c44ea9c547,5103452,,,,-14.55273619,-56.79348824,1312.413078,37,107.348863,249.798863,144.348863,2004,
2_0_0000341abda13a80eda4,5100508,,,,-14.48985412,-56.46111159,1852.614004,56,96.38299801,239.5542543,133.382998,2004,
2_0_000024ccb27646b24503,5105622,,,,-15.43757675,-57.92087392,1081.322401,56,71.59555487,233.0455549,127.5955549,2004,
2_0_0000cf3f2c3e9fefa763,5103437,,,,-15.50495039,-57.81307609,359.6984181,56,71.76336806,233.2133681,127.7633681,2004,
2_0_000051cedcd395e277f3,5105259,47.20061991,208.7742425,89.70514538,-12.74263089,-55.94008872,3677.019293,56,78.14378746,229.2446933,117.0532219,2004,
2_0_0000da5f1af3773087cb,5108006,73.08988506,219.8033761,110.529197,-12.34737217,-56.16466754,4528.999824,38,93.10848415,230.3859383,131.1084841,2004,
2_0_0000aff78e883355f0d1,5107305,97.05755934,259.0641011,134.0575593,-13.1603475,-56.47458632,4553.800462,38,99.16561117,247.7982112,136.1656112,2004,
2_0_000011f6dc31e15bd13c,5108907,108.1250205,250.5750205,145.1250205,-11.97688969,-56.90128608,11600.69677,38,106.3946035,251.9081153,143.3946035,2004,
2_0_0000a86819e5126f8698,5107875,62.28993782,223.6716847,116.6937631,-12.22607813,-58.35206526,13674.40361,58,82.52881155,244.6456501,138.5358036,2004,
2_0_00000ec96abe580d125b,5101902,73.95574524,236.6432533,130.7415899,-11.44460744,-57.48069943,16019.59576,58,81.41621967,247.831731,137.4029439,2004,
2_0_000032c4db2beeb1dd6f,5104542,77.31189951,229.3118995,115.3118995,-11.97457133,-56.46111159,2908.76645,38,111.4694559,253.9194559,148.4694559,2004,
2_0_0000d997b6c9dc0ec941,5106802,76.6269537,219.189954,114.1768554,-11.49397265,-56.19838358,6889.705692,37,89.7757983,236.0769864,126.7757983,2004,
2_0_0000937ef488606059a5,5107941,66.13587739,216.6387681,111.1887681,-10.69223837,-55.93333707,8480.919127,44,95.79013248,238.121776,132.7933612,2004,
2_0_0000dd9c18725a871edb,5104526,72.67709698,220.7436089,110.8753163,-11.62871994,-55.80983301,3479.762152,44,93.8493591,242.1772931,132.7843041,2004,
2_0_0000308f6fd94af9283d,5106216,,,,-10.37107854,-55.68406887,5990.075542,45,12.30911466,194.1091147,57.30911466,2004,
2_0_00002a774448b37a4406,5103304,70.99925559,231.9763204,120.9992556,-12.38555139,-59.08194318,21671.89884,58,102.4787843,260.7586492,152.4787843,2004,
2_1_00005aff5522742dc03f,5106265,30.45725482,188.4572548,74.45725482,-9.495221142,-55.04626501,5815.080394,48,58.93043191,221.7206019,106.9304319,2005,
2_1_0000f5028d3da3fc2087,5105606,35.66051361,203.7006302,83.66051361,-9.629968435,-53.80881207,5260.6138,49,19.56896282,204.3689628,67.56896282,2005,
2_1_0000445524ee4146d4f1,5106422,,,,-9.699597506,-52.93076516,14315.11726,58,31.15179497,210.251795,79.15179497,2005,
2_1_0000cb2a646329481516,5107743,,,,-9.755732575,-52.18962241,5675.223313,56,88.64867724,259.2024159,140.6486772,2005,
2_1_0000dc2d69eb619ae00f,5105580,42.28205118,194.8931124,89.28205118,-10.55972475,-53.36416509,12330.14829,61,47.84230486,217.1423049,108.8423049,2005,
2_1_00004234272352c5d97d,5107354,,,,-10.3800617,-52.2300466,7489.749363,58,94.16290964,258.9009684,144.9009684,2005,
2_1_0000137f8185e9645862,5107859,81.57489431,212.6384834,137.5748943,-11.06507296,-50.85119156,16781.53295,67,87.21128718,258.0850537,145.0542671,2005,
2_1_0000c9cd78e3dc7229b5,5106190,57.2469362,212.5469362,104.2469362,-10.64506471,-54.66897259,2368.957071,48,79.18246072,240.2565358,126.1824607,2005,
2_1_0000e355c6d9aabfc531,5108055,35.18149793,218.9814979,82.18149793,-10.32616278,-54.71388836,2573.023626,48,52.27469621,218.1414735,100.2746962,2005,
2_1_0000a7c339266c34043a,5108808,74.15799546,231.1066245,118.1579955,-10.12853342,-55.19897861,1118.405318,48,70.5890307,235.9867543,118.5890307,2005,
2_1_0000c783ea68e049a389,5104559,62.81922424,236.6919005,110.8192242,-10.95498348,-55.04404492,4549.253985,48,86.16862414,248.980731,134.1686241,2005,
2_1_00006a1dc3eec8d9b903,5103056,69.94956418,228.8747593,116.9495642,-11.22896964,-54.74532939,3866.018161,61,89.30084998,248.4785627,136.30085,2005,
2_1_000091b0220c7f13a109,5107909,57.23390567,219.2712073,106.8453249,-11.38168324,-55.21694492,3957.450188,61,75.81104774,240.7269426,123.7736355,2005,
2_1_00001c54c272496761e1,5107248,45.82992246,222.3610918,103.8650568,-11.72753462,-54.47359771,3870.366973,69,74.36721192,241.4065999,133.2130381,2005,
2_1_0000212db09c736a9e89,5108303,,,,-11.28736013,-53.89642145,4600.237578,61,77.71894224,246.1093097,136.5027758,2005,
2_1_0000ca93741c12e7e196,5103700,37.44896624,226.3934565,106.4489662,-11.18405388,-53.41353428,11507.3391,69,64.54901791,234.7689786,125.5490179,2005,
2_1_000019f0640d85df838c,5106240,84.27530571,254.5614604,146.3422588,-12.30029252,-54.16824044,12754.7676,69,73.65447591,244.761159,138.2239098,2005,
2_1_00003435e1fc974d5667,5108501,45.70943534,222.7736937,106.2088539,-12.17220069,-55.13609654,2973.7934,69,59.77103543,238.2965561,122.1404636,2005,
2_1_0000c701db318caaec1e,5107925,46.53922987,219.7657135,103.4930849,-11.96339257,-55.26858402,9367.02827,69,71.45047154,240.8255338,128.2983655,2005,
2_1_0000ea6b0f20abd21433,5107768,36.33091636,221.7782152,104.4246775,-13.41636736,-54.97439979,4749.942567,69,61.5224806,240.9824331,130.5941863,2005,
2_1_00001e852d0dd44144a7,5106307,95.92144051,246.1214405,154.9214405,-12.36761066,-53.48992745,24256.23226,69,88.09642076,254.2574639,147.1477735,2005,
2_1_0000ef331a3022791b58,5103858,61.41561048,251.5156105,120.4156105,-12.26881999,-52.99586599,16994.20033,68,72.21685558,249.6240554,137.618097,2005,
2_1_0000e0b247e362c9b125,5102702,48.10774909,237.7726015,116.1077491,-12.76958035,-51.63043022,10923.81367,69,84.02296265,253.8080025,148.303079,2005,
2_1_0000cf70af7797718866,5107065,72.59150649,239.521259,135.5915065,-11.53892372,-52.16943151,17853.17773,63,84.93100206,254.739055,146.7306853,2005,
2_1_000015e17b8b0f516065,5102694,28.63874081,200.6387408,86.63874081,-10.99540767,-51.53834383,3466.503525,59,92.51033294,254.3570752,151.5103329,2005,
2_1_000019667622f6247e03,5106778,31.06631633,203.0663163,89.06631633,-10.60464052,-51.16778334,3988.122068,59,83.34248027,232.5424803,141.3424803,2005,
2_1_000059bee336417acb78,5100359,45.33848338,212.6384834,104.3384834,-11.67363571,-51.36766393,2249.210563,61,68.73130494,236.0313049,127.7313049,2005,
2_1_00005dc1cc26de2258d0,5107883,,,,-11.85329876,-51.18350929,1506.275017,67,86.90195936,268.5687466,153.9019594,2005,
2_1_00000270ecad8c7396c6,5101852,67.10538037,225.4876037,130.1053804,-11.95660502,-51.3879615,4290.761587,63,82.78681633,252.7133095,145.7868163,2005,
2_1_0000599325b905cc7a0c,5107180,52.12117997,229.12118,115.12118,-12.46646525,-51.07345433,11398.41663,69,75.9458793,248.9861277,138.9458793,2005,
2_1_0000914ff30a7448a9f0,5108600,,,,-9.77369888,-50.73884323,7462.662941,59,49.59236783,232.6923678,101.5923678,2005,
2_1_0000284fcb045e32cc09,5213103,40.30590168,226.4202221,110.4560402,-17.01189583,-52.33113268,8918.677057,73,60.23245465,242.2122146,129.7353042,2005,
2_1_0000c8f885d15a62afca,5107198,,,,-16.35385834,-52.64327163,627.6958356,83,64.35129827,264.0543084,136.3230802,2005,
2_1_0000d614b707521f8862,5108204,,,,-16.10233006,-52.58488114,2407.475885,83,71.57352657,263.0295136,140.5735266,2005,
2_1_0000a55469c19114aecb,5101803,,,,-14.94131308,-52.08856337,9112.684625,83,79.61066365,276.0160581,148.6106636,2005,
2_1_0000345cf55fda086442,5106174,11.40076369,211.5007637,80.40076369,-13.70606469,-51.61470063,4051.919359,69,72.87574377,236.8285203,140.8757438,2005,
2_1_00007f48dd4b4caa1456,5100201,57.05629466,244.8214624,125.0562947,-13.6948451,-52.01222801,7538.979584,69,74.51503848,259.5849031,142.5150385,2005,
2_1_0000dcf1e0a383eb6653,5106257,96.82025314,257.0202531,165.8202531,-14.25180057,-51.83252386,5564.129906,69,86.9582579,270.0920419,155.9582579,2005,
2_1_0000c2e06bcf0cbd8141,5102603,,,,-13.85429459,-52.82293469,5988.885858,69,91.44029262,248.5499293,150.4402926,2005,
2_1_00002b1c631d7df522ac,5106281,79.64399367,247.1470928,145.219085,-14.8177392,-52.78478164,5052.617025,69,77.76102982,248.7691364,140.7420687,2005,
2_1_00002a12eb64652d6054,5103908,69.30443798,256.894299,138.304438,-15.38816941,-52.8004768,3807.41337,69,77.23406528,251.8575815,146.2340653,2005,
2_1_0000a018b45735917b0b,5108105,56.31259278,254.0339261,125.3125928,-15.65317242,-53.12387031,4202.709936,69,79.17437962,251.3240806,148.1743796,2005,
2_1_0000743392f358eccf24,5107008,93.88079383,240.5875538,162.8807938,-15.3724702,-53.86048884,6923.361049,69,78.68906424,251.6554054,147.6890642,2005,
2_1_000098e15ac276eba6e3,5107040,54.90407817,232.348092,122.9040782,-14.67621686,-53.95930352,5500.578559,69,78.18989191,251.2955717,144.2768319,2005,
2_1_0000bdb8fec2bec935ec,5107792,94.13218271,251.3892409,152.1321827,-14.54375304,-53.38887331,3613.549184,59,87.29721805,253.1660642,145.2972181,2005,
2_1_0000d9cc9ac264951505,5106455,,,,-14.37756471,-54.40846116,2464.97329,68,74.6914976,242.8141606,131.6914976,2005,
2_1_00000299a420bcda4d53,5106208,,,,-14.55722777,-54.63530051,3274.985713,69,68.35397029,240.351208,137.3539703,2005,
2_1_000048f95e9d96881972,5107701,35.00534149,220.0907579,103.0053415,-14.30120791,-55.00806499,7543.432493,69,48.57775666,231.3456393,117.5777567,2005,
2_1_0000a943d8e067a6b312,5106224,36.27489357,219.8170201,104.6950728,-13.07275537,-55.62795587,9579.93819,69,64.27798552,242.2232573,132.7944963,2005,
2_1_0000f9c4c9a4c7914235,5105903,40.72801749,222.7195781,108.7280175,-14.09908697,-55.39436418,3918.843258,69,75.40078959,251.2893422,144.4007896,2005,
2_1_000003d8fa3e919cc214,5103007,26.58881675,203.8888168,95.58881675,-14.80875605,-55.16753758,6511.484888,69,76.18203044,256.9500776,145.1820304,2005,
2_1_00009f0e64f54ee33690,5102678,55.34130894,227.0954717,123.968791,-15.05130117,-54.55000993,4799.235579,69,83.3804892,262.3862251,152.3804892,2005,
2_1_000092dbc2173f3f1483,5107800,62.55619076,235.8925094,131.5561908,-15.77669239,-54.95867657,12183.40404,69,72.82448856,256.0971969,141.8244886,2005,
2_1_0000b869feffefcd5395,5103601,46.71533706,225.3182448,115.7153371,-15.42410202,-54.58363264,2211.036023,69,91.53264545,255.7191683,160.5326454,2005,
2_1_0000eba7d3dfdfd50375,5107602,39.093523,222.1792504,108.093523,-16.17645709,-54.39947801,4172.692801,69,74.7501691,260.1800262,143.7501691,2005,
2_1_000008047e70a3f69008,5105200,38.90357007,226.2533595,107.9035701,-15.98554907,-54.52973373,2275.848781,69,77.25754765,259.1779217,146.2575476,2005,
2_1_0000816d7b8f4e1759dd,5104807,52.66311278,235.8925094,121.6631128,-15.68012187,-54.96541664,1682.809519,69,72.25289726,254.2652806,141.2528973,2005,
2_1_000048959ee3b55d9f95,5104609,59.01183673,243.9086625,128.0118367,-17.09496845,-53.93468887,8750.970009,69,73.17626982,254.6855378,142.1762698,2005,
2_1_00004813377b4c00da4d,5106372,54.01012677,231.3504307,123.0101268,-16.56496243,-53.92786249,4122.319679,69,111.7484021,297.167164,180.7484021,2005,
2_1_000013b83de316c86a40,5104203,105.1738653,265.0246682,174.1738653,-16.08885533,-53.12836188,5080.158715,69,72.5565574,253.6218998,141.5565574,2005,
2_1_0000282e266c3d805111,5100409,70.64626979,250.1080888,139.6462698,-16.54699612,-53.25412602,3760.25818,69,79.68725569,249.8280659,148.6872557,2005,
2_1_00006363eaf98e56d147,5100300,48.24552954,232.2767288,117.2455295,-16.90852783,-53.13734503,5531.80258,69,72.58977815,254.8738203,141.5897781,2005,
2_1_00005aa29eda6c0c5b8e,5100607,55.42439652,232.7243965,124.4243965,-17.60700816,-53.13285346,1420.760297,69,67.23752049,244.7774294,136.2375205,2005,
2_1_0000ccf44785e9800c70,5102504,,,,-15.80370366,-57.24489687,24660.53705,70,53.04123389,231.3412339,123.0412339,2005,
2_1_0000f1f2f3011db5feaa,5107107,37.40769555,215.7076955,107.4076955,-15.41062729,-58.08706225,1292.058659,70,,,,2005,
2_1_0000d6083dbf64a6181e,5105507,,,,-14.30566975,-59.56705807,13470.0364,71,,220.8550135,112.5550135,2005,
2_1_00005198152ed9cc0c18,5106752,,,,-14.88736704,-59.08195058,8587.818825,70,131.1003931,269.5003931,201.1003931,2005,
2_1_0000785b8f5270ce2002,5106182,,,,-14.06315436,-59.40086562,4751.907204,71,70.52385866,255.5238587,141.5238587,2005,
2_1_00002237f8672488e11b,5102686,62.95642882,228.2800977,117.9564288,-12.87964877,-58.99885226,6826.707614,55,80.57239838,245.6040135,136.6607793,2005,
2_1_00001be8c299f34ef885,5107958,75.6019465,228.4143968,126.9305396,-14.04967963,-57.48069943,11367.3752,59,82.62064513,244.3465386,134.7830814,2005,
2_1_000087bfe419fe4d9583,5108352,,,,-14.62909299,-58.81020605,1939.944373,70,71.69130941,254.5931085,141.6913094,2005,
2_1_0000863b68e3034c36f8,5101704,,,,-14.68299191,-58.65300088,625.9854241,70,31.55204114,209.8520411,101.5520411,2005,
2_1_0000f433f0ffc8c197c6,5102637,54.8324565,231.4644065,116.6308632,-13.22322957,-57.56603939,9469.670153,69,78.37002846,249.5228423,138.5747423,2005,
2_1_0000d20102a75060740a,5107750,57.48978979,246.5897898,115.4897898,-14.88062127,-57.74570244,1758.406682,70,68.97613085,235.2761308,126.9761308,2005,
2_1_00004f3f005484984a0c,5101704,,,,-14.82672235,-56.92601493,5455.744828,59,98.00467435,248.2046744,157.0046744,2005,
2_1_000059430e74fbb945ef,5106232,,,,-14.62460141,-57.13035647,1555.385821,58,71.85242009,250.0294726,129.8524201,2005,
2_1_000076b36ae96b568198,5107263,,,,-14.35959841,-57.00908391,1177.843716,59,64.27325956,230.5732596,122.2732596,2005,
2_1_00006e98dd45959364af,5108857,50.94797071,230.3239504,109.9479707,-14.19341008,-56.92823553,1946.604291,59,82.51892917,242.9381562,140.5189292,2005,
2_1_0000668d9233573f1564,5103502,50.73780455,223.3355275,111.1121156,-13.78467662,-56.12873493,8262.06806,69,74.21012177,249.2285832,137.8026585,2005,
2_1_0000564e8393dce4a58c,5106000,44.58097674,217.6833034,106.5451597,-14.17544377,-56.573401,1353.741965,69,63.49498417,240.6318604,125.5378297,2005,
2_1_0000341abda13a80eda4,5100508,31.89337334,231.9933733,100.8933733,-14.48985412,-56.46111159,1852.614004,69,70.7949969,251.4582133,138.7949969,2005,
2_1_00009ac5de89516b5c91,5105234,,,,-15.18155689,-57.61544673,1770.349784,70,62.47165792,246.4716579,132.4716579,2005,
2_1_000024ccb27646b24503,5105622,,,,-15.43757675,-57.92087392,1081.322401,70,40.59449569,218.8944957,110.5944957,2005,
2_1_0000cf3f2c3e9fefa763,5103437,,,,-15.50495039,-57.81307609,359.6984181,70,79.61926921,230.7875935,149.6192692,2005,
2_1_000051cedcd395e277f3,5105259,30.77842049,210.2544068,95.71556732,-12.74263089,-55.94008872,3677.019293,68,52.2654318,230.3502292,109.8292591,2005,
2_1_0000da5f1af3773087cb,5108006,48.46955301,224.1828658,110.1317011,-12.34737217,-56.16466754,4528.999824,68,68.32329421,239.1895852,133.8271066,2005,
2_1_0000aff78e883355f0d1,5107305,88.35175254,262.2217811,149.3517525,-13.1603475,-56.47458632,4553.800462,69,74.79984306,251.7277141,139.5774028,2005,
2_1_000011f6dc31e15bd13c,5108907,45.35699562,218.7664137,110.793036,-11.97688969,-56.90128608,11600.69677,69,70.85980074,251.2538683,135.700397,2005,
