system:index,Muni_code_median,Muni_code_sum,count,double_area_km2_median,double_area_km2_sum,double_delay_median,double_delay_sum,double_harvest_median,double_harvest_sum,double_plant_median,double_plant_sum,label,latitude_median,latitude_sum,longitude_median,longitude_sum,onset_historicalRange_median,onset_historicalRange_sum,onset_median,onset_sum,single_area_km2_median,single_area_km2_sum,single_delay_median,single_delay_sum,single_harvest_median,single_harvest_sum,single_plant_median,single_plant_sum,total_planted_area_km2_median,total_planted_area_km2_sum,year_median,year_sum
4_+3227+3951,5105150,1.26E+10,2473,,0,,0,,0,,0,7420424,-11.38168324,-28140.20122,-59.85225178,-148014.7893,27,66771,63,155799,,0,,0,,0,,0,,0,2008,4965784
4_+3227+4007,5105150,1.57E+10,3080,,0,,0,,0,,0,20391228,-11.62647415,-35809.54039,-59.87470967,-184414.1058,22,67760,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4062,5105150,1.50E+10,2945,,0,,0,,0,,0,10517628,-11.87126507,-34967.17731,-59.87021809,-176321.956,38,111910,62,182590,,0,,0,,0,,0,,0,2008,5913560
4_+3227+4118,5105150,1.09E+10,2136,,0,,0,,0,,0,11482900,-12.10482704,-25875.52079,-59.83877705,-127816.9573,24,51264,62,132432,,0,,0,,0,,0,,0,2008,4289088
4_+3227+4173,5103304,4.98E+09,976,,0,,0,,0,,0,16016770,-12.39677951,-12083.71595,-59.79386129,-58360.37169,26,25376,62,60512,,0,,0,,0,,0,,0,2008,1959808
4_+3227+4229,5103304,1.35E+10,2645,,0,,0,,0,,0,13714920,-12.63932464,-33424.26732,-59.85674336,-158334.4262,23,60835,62,163990,0.242478594,0.484957188,54.83590568,109.6718114,245.0859057,490.1718114,116.8359057,233.6718114,0.242478594,0.484957188,2008,5311160
4_+3227+4285,5103304,1.57E+10,3080,,0,,0,,0,,0,13861800,-12.8751324,-39655.40779,-59.87470967,-184414.1058,22,67760,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4340,5103304,1.54E+10,3025,0.242080016,0.484160031,17.73471983,35.46943966,200.8597198,401.7194397,79.73471983,159.4694397,13947480,-13.12441489,-39701.35504,-59.87470967,-181120.9967,22,66550,62,187550,0.242067187,0.726210094,27.8582519,102.4314537,216.1325602,627.5814537,89.8582519,288.4314537,0.242067187,1.210370125,2008,6074200
4_+3227+4396,5103304,1.57E+10,3080,0.241703852,6.284483703,44.89926504,1149.170158,226.2782785,5736.570158,106.899265,2761.170158,14204520,-13.37369738,-41190.98794,-59.87470967,-184414.1058,22,67760,62,190960,0.241710469,3.142336906,57.00819265,755.9971654,226.3944588,2944.247165,119.0081927,1561.997165,0.241706063,9.426820609,2008,6184640
4_+3227+4452,5103304,1.57E+10,3080,,0,,0,,0,,0,15284880,-13.62522566,-41965.69504,-59.87470967,-184414.1058,31,95480,62,190960,0.241488156,1.449009172,35.61375865,221.5302991,204.2863989,1249.030299,97.61375865,593.5302991,0.241488156,1.449009172,2008,6184640
4_+3227+4507,5103304,1.54E+10,3025,,0,,0,,0,,0,15393350,-13.87450815,-41970.38716,-59.87470967,-181120.9967,32,96800,62,187550,,0,,0,,0,,0,,0,2008,6074200
4_+3227+4563,5106182,1.57E+10,3080,,0,,0,,0,,0,16070450,-14.12379064,-43501.27518,-59.87470967,-184414.1058,31,95480,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4619,5106182,1.57E+10,3080,,0,,0,,0,,0,16169600,-14.37531892,-44275.98228,-59.87470967,-184414.1058,45,138600,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4674,5105507,1.54E+10,3025,,0,,0,,0,,0,16994600,-14.62460141,-44239.41928,-59.87470967,-181120.9967,55,166375,66,199650,,0,,0,,0,,0,,0,2008,6074200
4_+3227+4730,5105507,1.57E+10,3080,,0,,0,,0,,0,13952750,-14.87388391,-45811.56243,-59.87470967,-184414.1058,55,169400,65,200200,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4786,5105507,1.57E+10,3080,,0,,0,,0,,0,14283500,-15.12541219,-46586.26953,-59.87470967,-184414.1058,59,181720,66,203280,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4841,5105507,1.54E+10,3025,,0,,0,,0,,0,15152711,-15.37469468,-46508.4514,-59.87470967,-181120.9967,47,142175,65,196625,,0,,0,,0,,0,,0,2008,6074200
4_+3227+4897,5106752,1.57E+10,3080,,0,,0,,0,,0,15258600,-15.62397717,-48121.84968,-59.87470967,-184414.1058,44,135520,65,200200,,0,,0,,0,,0,,0,2008,6184640
4_+3227+4953,5106752,1.57E+10,3080,,0,,0,,0,,0,19099100,-15.87550545,-48896.55678,-59.87470967,-184414.1058,43,132440,66,203280,,0,,0,,0,,0,,0,2008,6184640
4_+3283+3394,5103254,1.26E+10,2464,,0,,0,,0,,0,6721600,-8.900087267,-21929.81503,-59.62542717,-146917.0526,32,78848,67,165088,,0,,0,,0,,0,,0,2008,4947712
4_+3283+3450,5103254,1.60E+10,3136,,0,,0,,0,,0,8934000,-9.124666088,-28614.95285,-59.62542717,-186985.3396,34,106624,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3506,5103254,1.60E+10,3136,,0,,0,,0,,0,6438000,-9.376194367,-29403.74554,-59.62542717,-186985.3396,47,147392,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3561,5103254,1.57E+10,3080,,0,,0,,0,,0,9698000,-9.625476859,-29646.46872,-59.62542717,-183646.3157,30,92400,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3283+3617,5101407,1.60E+10,3136,,0,,0,,0,,0,18644300,-9.87475935,-30967.24532,-59.62542717,-186985.3396,23,72128,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3673,5101407,1.60E+10,3136,,0,,0,,0,,0,18185500,-10.12628763,-31756.03801,-59.62542717,-186985.3396,30,94080,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3728,5101407,1.57E+10,3080,,0,,0,,0,,0,18141100,-10.37557012,-31956.75597,-59.62542717,-183646.3157,30,92400,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3283+3784,5101407,1.60E+10,3136,,0,,0,,0,,0,7922070,-10.62485261,-33319.53779,-59.62542717,-186985.3396,45,141120,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3840,5105150,1.60E+10,3136,,0,,0,,0,,0,13123234,-10.87638089,-34108.33048,-59.62542717,-186985.3396,45,141120,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3283+3895,5105150,1.57E+10,3080,,0,,0,,0,,0,14259726,-11.12566338,-34267.04322,-59.62542717,-183646.3157,39,120120,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3283+3951,5105150,1.60E+10,3136,,0,,0,,0,,0,14388597,-11.37494587,-35671.83026,-59.62542717,-186985.3396,39,122304,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4007,5105150,1.60E+10,3136,,0,,0,,0,,0,20343960,-11.62647415,-36460.62295,-59.62542717,-186985.3396,37,116032,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4062,5105150,1.57E+10,3080,,0,,0,,0,,0,19596852,-11.87575665,-36577.33047,-59.62542717,-183646.3157,39,120120,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3283+4118,5105150,1.60E+10,3136,,0,,0,,0,,0,11630520,-12.12503914,-38024.12273,-59.62542717,-186985.3396,33,103488,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4173,5103304,1.57E+10,3080,,0,,0,,0,,0,8154080,-12.37432163,-38112.91061,-59.62542717,-183646.3157,33,101640,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3283+4229,5103304,1.60E+10,3136,,0,,0,,0,,0,19105875,-12.62360412,-39587.62252,-59.62542717,-186985.3396,22,68992,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4285,5103304,1.60E+10,3136,,0,,0,,0,,0,16864680,-12.8751324,-40376.4152,-59.62542717,-186985.3396,22,68992,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4340,5103304,1.57E+10,3080,,0,,0,,0,,0,16197090,-13.12441489,-40423.19786,-59.62542717,-183646.3157,30,92400,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3283+4396,5103304,1.60E+10,3136,,0,,0,,0,,0,14444373,-13.37369738,-41939.91499,-59.62542717,-186985.3396,22,68992,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4452,5103304,1.60E+10,3136,0.241499352,1.449005078,32.18852851,182.0417264,199.6385285,1186.741726,94.18852851,554.0417264,14689532,-13.62522566,-42728.70767,-59.62542717,-186985.3396,22,68992,62,194432,0.241476945,3.863666953,23.71223017,358.6623685,200.3198492,3206.012369,85.71223017,1350.662369,0.241479188,5.312672031,2008,6297088
4_+3283+4507,5103304,1.57E+10,3080,0.241321297,0.723959359,66.98689365,193.3972384,223.1011072,667.2472384,128.9868936,379.3972384,14367000,-13.87450815,-42733.48511,-59.62542717,-183646.3157,22,67760,62,190960,0.241330375,2.413303656,61.20156646,621.7527626,223.217789,2239.252763,123.2015665,1241.752763,0.241330375,3.137263016,2008,6184640
4_+3283+4563,5106182,1.60E+10,3136,,0,,0,,0,,0,15048000,-14.12379064,-44292.20746,-59.62542717,-186985.3396,31,97216,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4619,5106182,1.60E+10,3136,0.240676734,0.240676734,42.50858916,42.50858916,209.9585892,209.9585892,104.5085892,104.5085892,17397200,-14.37531892,-45081.00014,-59.62542717,-186985.3396,42,131712,62,194432,0.240676734,1.925484813,38.53222006,326.9979901,213.299518,1752.09799,100.5322201,822.9979901,0.240676734,2.166161547,2008,6297088
4_+3283+4674,5105507,1.57E+10,3080,,0,,0,,0,,0,17356900,-14.62460141,-45043.77236,-59.62542717,-183646.3157,56,172480,66,203280,,0,,0,,0,,0,,0,2008,6184640
4_+3283+4730,5105507,1.60E+10,3136,,0,,0,,0,,0,13685700,-14.87388391,-46644.49993,-59.62542717,-186985.3396,56,175616,66,206976,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4786,5105507,1.60E+10,3136,,0,,0,,0,,0,14344750,-15.12541219,-47433.29261,-59.62542717,-186985.3396,59,185024,66,206976,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4897,5106752,1.60E+10,3136,,0,,0,,0,,0,14239400,-15.62397717,-48996.7924,-59.62542717,-186985.3396,59,185024,65,203840,,0,,0,,0,,0,,0,2008,6297088
4_+3283+4953,5106752,1.60E+10,3136,,0,,0,,0,,0,17831200,-15.87550545,-49785.58508,-59.62542717,-186985.3396,55,172480,65,203840,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3394,5103254,1.26E+10,2464,,0,,0,,0,,0,6187150,-8.900087267,-21929.81503,-59.37389889,-146297.2869,32,78848,67,165088,,0,,0,,0,,0,,0,2008,4947712
4_+3339+3450,5103254,1.60E+10,3136,,0,,0,,0,,0,9097900,-9.124666088,-28614.95285,-59.37389889,-186196.5469,33,103488,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3506,5103254,1.60E+10,3136,,0,,0,,0,,0,6653562,-9.376194367,-29403.74554,-59.37389889,-186196.5469,42,131712,77,241472,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3561,5103254,1.57E+10,3080,,0,,0,,0,,0,6809400,-9.625476859,-29646.46872,-59.37389889,-182871.6086,32,98560,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3339+3617,5101407,1.60E+10,3136,,0,,0,,0,,0,10838100,-9.87475935,-30967.24532,-59.37389889,-186196.5469,21,65856,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3673,5101407,1.60E+10,3136,,0,,0,,0,,0,8572824,-10.12628763,-31756.03801,-59.37389889,-186196.5469,29,90944,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3728,5101407,1.57E+10,3080,,0,,0,,0,,0,7784400,-10.37557012,-31956.75597,-59.37389889,-182871.6086,38,117040,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3339+3784,5101407,1.60E+10,3136,,0,,0,,0,,0,7313280,-10.62485261,-33319.53779,-59.37389889,-186196.5469,32,100352,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3840,5105150,1.60E+10,3136,,0,,0,,0,,0,7537455,-10.87638089,-34108.33048,-59.37389889,-186196.5469,40,125440,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3339+3895,5105150,1.57E+10,3080,,0,,0,,0,,0,14454531,-11.12566338,-34267.04322,-59.37389889,-182871.6086,40,123200,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3339+3951,5105150,1.60E+10,3136,,0,,0,,0,,0,14529456,-11.37494587,-35671.83026,-59.37389889,-186196.5469,54,169344,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4007,5105150,1.60E+10,3136,,0,,0,,0,,0,21093205,-11.62647415,-36460.62295,-59.37389889,-186196.5469,54,169344,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4062,5105150,1.57E+10,3080,,0,,0,,0,,0,19868004,-11.87575665,-36577.33047,-59.37389889,-182871.6086,51,157080,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3339+4118,5105150,1.60E+10,3136,,0,,0,,0,,0,21396752,-12.12503914,-38024.12273,-59.37389889,-186196.5469,30,94080,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4173,5103304,1.57E+10,3080,,0,,0,,0,,0,22727120,-12.37432163,-38112.91061,-59.37389889,-182871.6086,48,147840,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3339+4229,5103304,1.60E+10,3136,,0,,0,,0,,0,18425680,-12.62360412,-39587.62252,-59.37389889,-186196.5469,26,81536,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4285,5103304,1.60E+10,3136,,0,,0,,0,,0,17014620,-12.8751324,-40376.4152,-59.37389889,-186196.5469,27,84672,62,194432,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4340,5103304,1.57E+10,3080,,0,,0,,0,,0,15863652,-13.12441489,-40423.19786,-59.37389889,-182871.6086,30,92400,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3339+4396,5102686,1.60E+10,3136,0.241679563,14.01805233,18.40691186,1328.783982,196.023582,11576.68398,80.40691186,4924.783982,15211770,-13.37369738,-41939.91499,-59.37389889,-186196.5469,34,106624,62,194432,0.241714844,3.867383422,38.4803775,627.9242139,220.0049234,3483.824214,100.4803775,1619.924214,0.241681773,17.88543575,2008,6297088
4_+3339+4452,5102686,1.60E+10,3136,0.241488156,32.84518792,31.0162872,4362.328409,200.6870863,27620.02841,93.0162872,12794.32841,10205865,-13.62522566,-42728.70767,-59.37389889,-186196.5469,44,137984,62,194432,0.241559688,7.729744203,50.22950881,1586.273986,227.7622888,7226.823986,112.2295088,3570.273986,0.241492641,40.57493213,2008,6297088
4_+3339+4507,5102686,1.57E+10,3080,0.241343969,21.47913395,24.17865279,2145.741542,197.555087,17644.44154,86.17865279,7663.741542,16061500,-13.87450815,-42733.48511,-59.37389889,-182871.6086,63,194040,62,190960,0.241271313,7.961367578,36.63773729,1292.207709,205.4961791,6883.607709,98.63773729,3338.207709,0.241339438,29.44050153,2008,6184640
4_+3339+4563,5102686,1.60E+10,3136,0.241067297,0.482134594,49.74442494,99.48884988,228.5944249,457.1888499,111.7444249,223.4888499,14655000,-14.12379064,-44292.20746,-59.37389889,-186196.5469,75,235200,62,194432,0.241067305,2.410653859,53.1456284,509.0319848,224.9162552,2240.531985,115.1456284,1129.031985,0.241067305,2.892788453,2008,6297088
4_+3339+4619,5106182,1.60E+10,3136,,0,,0,,0,,0,16605000,-14.37531892,-45081.00014,-59.37389889,-186196.5469,43,134848,62,194432,0.240846359,1.204231797,64.82350693,316.5251129,240.8235069,1165.175113,126.8235069,626.5251129,0.240846359,1.204231797,2008,6297088
4_+3339+4674,5103361,1.57E+10,3080,,0,,0,,0,,0,17381700,-14.62460141,-45043.77236,-59.37389889,-182871.6086,56,172480,66,203280,0.240586453,0.240586453,56.90184727,56.90184727,228.3518473,228.3518473,122.9018473,122.9018473,0.240586453,0.240586453,2008,6184640
4_+3339+4730,5103361,1.60E+10,3136,,0,,0,,0,,0,13898850,-14.87388391,-46644.49993,-59.37389889,-186196.5469,56,175616,66,206976,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4786,5106752,1.60E+10,3136,0.2399745,2.639660125,23.1978718,346.8435218,203.0569846,2292.643522,89.1978718,1072.843522,14236950,-15.12541219,-47433.29261,-59.37389889,-186196.5469,59,185024,66,206976,0.239964609,5.519136297,23.56583749,545.9052976,203.4011723,4663.105298,89.56583749,2063.905298,0.239964609,8.158796422,2008,6297088
4_+3339+4841,5106129.5,3.15E+10,6160,,0,,0,,0,,0,15508500,-15.37469468,-94708.11921,-59.49966303,-366517.9243,46,283360,66,406560,0.239543641,0.718625844,67.71348125,201.6810114,247.7134813,741.6810114,133.7134813,399.6810114,0.239543641,0.718625844,2008,1.24E+07
4_+3339+4897,5106752,1.60E+10,3136,,0,,0,,0,,0,14065450,-15.62397717,-48996.7924,-59.37389889,-186196.5469,59,185024,65,203840,,0,,0,,0,,0,,0,2008,6297088
4_+3339+4953,5106752,1.60E+10,3136,,0,,0,,0,,0,23462784,-15.87550545,-49785.58508,-59.37389889,-186196.5469,57,178752,66,206976,,0,,0,,0,,0,,0,2008,6297088
4_+3394+3394,5103254,1.23E+10,2420,,0,,0,,0,,0,6041280,-8.900087267,-21538.21119,-59.1246164,-143081.5717,32,77440,67,162140,,0,,0,,0,,0,,0,2008,4859360
4_+3394+3450,5103254,1.57E+10,3080,,0,,0,,0,,0,8357760,-9.124666088,-28103.97155,-59.1246164,-182103.8185,32,98560,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3506,5103254,1.57E+10,3080,,0,,0,,0,,0,6393600,-9.376194367,-28878.67865,-59.1246164,-182103.8185,33,101640,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3561,5103254,1.54E+10,3025,,0,,0,,0,,0,6867200,-9.625476859,-29117.0675,-59.1246164,-178851.9646,59,178475,77,232925,,0,,0,,0,,0,,0,2008,6074200
4_+3394+3617,5103254,1.57E+10,3080,,0,,0,,0,,0,9088000,-9.87475935,-30414.2588,-59.1246164,-182103.8185,32,98560,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3673,5101407,1.57E+10,3080,,0,,0,,0,,0,7837440,-10.12628763,-31188.9659,-59.1246164,-182103.8185,28,86240,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3728,5101407,1.54E+10,3025,,0,,0,,0,,0,7439640,-10.37557012,-31386.09962,-59.1246164,-178851.9646,31,93775,69,208725,,0,,0,,0,,0,,0,2008,6074200
4_+3394+3784,5101407,1.57E+10,3080,,0,,0,,0,,0,16337376,-10.62485261,-32724.54605,-59.1246164,-182103.8185,33,101640,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3840,5105150,1.57E+10,3080,,0,,0,,0,,0,6771600,-10.87638089,-33499.25315,-59.1246164,-182103.8185,33,101640,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3394+3895,5105150,1.54E+10,3025,,0,,0,,0,,0,7788870,-11.12566338,-33655.13173,-59.1246164,-178851.9646,32,96800,69,208725,,0,,0,,0,,0,,0,2008,6074200
4_+3394+3951,5105150,1.57E+10,3080,,0,,0,,0,,0,13459527,-11.37494587,-35034.83329,-59.1246164,-182103.8185,47,144760,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4007,5105150,1.57E+10,3080,,0,,0,,0,,0,14757228,-11.62647415,-35809.54039,-59.1246164,-182103.8185,40,123200,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4062,5105150,1.54E+10,3025,,0,,0,,0,,0,14229756,-11.87575665,-35924.16385,-59.1246164,-178851.9646,40,121000,63,190575,,0,,0,,0,,0,,0,2008,6074200
4_+3394+4118,5105150,1.57E+10,3080,,0,,0,,0,,0,22526712,-12.12503914,-37345.12054,-59.1246164,-182103.8185,26,80080,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4173,5103304,1.54E+10,3025,,0,,0,,0,,0,22262344,-12.37432163,-37432.32292,-59.1246164,-178851.9646,21,63525,62,187550,,0,,0,,0,,0,,0,2008,6074200
4_+3394+4229,5103304,1.57E+10,3080,,0,,0,,0,,0,21308196,-12.62360412,-38880.70069,-59.1246164,-182103.8185,20,61600,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4285,5102686,1.57E+10,3080,,0,,0,,0,,0,21361656,-12.8751324,-39655.40779,-59.1246164,-182103.8185,34,104720,62,190960,0.242127109,0.242127109,48.48150741,48.48150741,238.7315074,238.7315074,110.4815074,110.4815074,0.242127109,0.242127109,2008,6184640
4_+3394+4340,5102686,1.54E+10,3025,0.241981078,8.953031484,37.69333508,1632.283107,206.2401991,7947.633107,99.69333508,3926.283107,17472000,-13.12441489,-39701.35504,-59.1246164,-178851.9646,48,145200,62,187550,0.241963797,17.90487858,60.66863109,4549.348773,229.1298255,16986.24877,122.6686311,9137.348773,0.241972438,26.85791006,2008,6074200
4_+3394+4396,5102686,1.57E+10,3080,0.241706063,6.284470797,53.14314008,1501.979673,210.2607266,5667.679673,99.14314008,2697.979673,10686780,-13.37369738,-41190.98794,-59.1246164,-182103.8185,38,117040,46,141680,0.2417545,22.72573423,69.18395045,6575.519285,220.041768,20940.06929,115.1839505,10899.51929,0.241745703,29.01020503,2008,6184640
4_+3394+4452,5102686,1.57E+10,3080,0.241517258,15.45712091,47.24030001,3163.52902,200.7812708,13104.27902,93.24030001,6107.52902,14389440,-13.62522566,-41965.69504,-59.1246164,-182103.8185,38,117040,46,141680,0.241550766,25.36202183,63.87766678,6817.22398,217.3864621,23118.47398,109.8776668,11647.22398,0.241541844,40.81914273,2008,6184640
4_+3394+4507,5102686,1.54E+10,3025,0.241225719,16.64583725,34.87816901,2552.931658,204.7054019,14468.93166,96.87816901,6830.931658,16357692,-13.87450815,-41970.38716,-59.1246164,-178851.9646,52,157300,62,187550,0.241321297,13.270655,49.68529928,2738.001956,220.6700646,12261.25196,111.6852993,6148.001956,0.241278148,29.91649225,2008,6074200
4_+3394+4563,5102686,1.57E+10,3080,0.24101875,24.10400375,23.63654211,2616.628287,200.246771,20253.67829,85.63654211,8816.628287,16478000,-14.12379064,-43501.27518,-59.1246164,-182103.8185,76,234080,62,190960,0.241032641,29.16699953,37.77872855,4158.263053,212.2208239,25471.36305,99.77872855,11660.26305,0.241028,53.27100328,2008,6184640
4_+3394+4619,5103361,1.57E+10,3080,,0,,0,,0,,0,16448600,-14.37531892,-44275.98228,-59.1246164,-182103.8185,43,132440,62,190960,0.240834633,0.481669266,67.2635011,134.5270022,227.5885011,455.1770022,129.2635011,258.5270022,0.240834633,0.481669266,2008,6184640
4_+3394+4674,5103361,1.54E+10,3025,,0,,0,,0,,0,13920900,-14.62460141,-44239.41928,-59.1246164,-178851.9646,43,130075,66,199650,,0,,0,,0,,0,,0,2008,6074200
4_+3394+4730,5106752,1.57E+10,3080,,0,,0,,0,,0,13825350,-14.87388391,-45811.56243,-59.1246164,-182103.8185,56,172480,66,203280,0.240336688,0.721024578,65.68642307,179.5004316,237.1364231,693.8504316,131.6864231,377.5004316,0.240336688,0.721024578,2008,6184640
4_+3394+4786,5106752,1.57E+10,3080,,0,,0,,0,,0,8951250,-15.12541219,-46586.26953,-59.1246164,-182103.8185,54,166320,66,203280,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4841,5108352,1.55E+10,3025,,0,,0,,0,,0,9510600,-15.37469468,-46508.4514,-59.1246164,-178851.9646,60,181500,65,196625,,0,,0,,0,,0,,0,2008,6074200
4_+3394+4897,5106790,1.57E+10,3080,,0,,0,,0,,0,21742500,-15.62397717,-48121.84968,-59.1246164,-182103.8185,57,175560,65,200200,,0,,0,,0,,0,,0,2008,6184640
4_+3394+4953,5106828,1.57E+10,3080,,0,,0,,0,,0,21738750,-15.87550545,-48896.55678,-59.1246164,-182103.8185,57,175560,66,203280,,0,,0,,0,,0,,0,2008,6184640
4_+3450+3394,5103379,1.26E+10,2464,,0,,0,,0,,0,7185696,-8.900087267,-21929.81503,-58.87533391,-145068.8228,34,83776,67,165088,,0,,0,,0,,0,,0,2008,4947712
4_+3450+3450,5103379,1.60E+10,3136,,0,,0,,0,,0,8344320,-9.124666088,-28614.95285,-58.87533391,-184633.0471,32,100352,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3506,5103379,1.60E+10,3136,,0,,0,,0,,0,6041280,-9.376194367,-29403.74554,-58.87533391,-184633.0471,32,100352,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3561,5103379,1.57E+10,3080,,0,,0,,0,,0,8756000,-9.625476859,-29646.46872,-58.87533391,-181336.0284,32,98560,67,206360,,0,,0,,0,,0,,0,2008,6184640
4_+3450+3617,5103379,1.60E+10,3136,,0,,0,,0,,0,9716000,-9.87475935,-30967.24532,-58.87533391,-184633.0471,29,90944,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3673,5101407,1.60E+10,3136,,0,,0,,0,,0,9568000,-10.12628763,-31756.03801,-58.87533391,-184633.0471,29,90944,67,210112,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3728,5101407,1.57E+10,3080,,0,,0,,0,,0,8379360,-10.37557012,-31956.75597,-58.87533391,-181336.0284,31,95480,69,212520,,0,,0,,0,,0,,0,2008,6184640
4_+3450+3784,5101407,1.60E+10,3136,,0,,0,,0,,0,8439200,-10.62485261,-33319.53779,-58.87533391,-184633.0471,31,97216,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3840,5102850,1.60E+10,3136,,0,,0,,0,,0,7633440,-10.87638089,-34108.33048,-58.87533391,-184633.0471,33,103488,69,216384,,0,,0,,0,,0,,0,2008,6297088
4_+3450+3895,5105150,1.57E+10,3080,,0,,0,,0,,0,7455870,-11.12566338,-34267.04322,-58.87533391,-181336.0284,49,150920,71,218680,,0,,0,,0,,0,,0,2008,6184640
4_+3450+3951,5105150,1.60E+10,3136,,0,,0,,0,,0,13546440,-11.37494587,-35671.83026,-58.87533391,-184633.0471,44,137984,66,206976,,0,,0,,0,,0,,0,2008,6297088
4_+3450+4007,5105150,1.60E+10,3136,,0,,0,,0,,0,13498488,-11.62647415,-36460.62295,-58.87533391,-184633.0471,51,159936,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3450+4062,5105150,1.57E+10,3080,,0,,0,,0,,0,14423636,-11.87575665,-36577.33047,-58.87533391,-181336.0284,44,135520,63,194040,,0,,0,,0,,0,,0,2008,6184640
4_+3450+4118,5105150,1.60E+10,3136,,0,,0,,0,,0,22831640,-12.12503914,-38024.12273,-58.87533391,-184633.0471,27,84672,63,197568,,0,,0,,0,,0,,0,2008,6297088
4_+3450+4173,5103304,1.57E+10,3080,,0,,0,,0,,0,22356880,-12.37432163,-38112.91061,-58.87533391,-181336.0284,28,86240,62,190960,,0,,0,,0,,0,,0,2008,6184640
4_+3450+4229,5107875,1.60E+10,3136,0.242397422,4.605634266,43.87239686,848.3158763,227.8002817,4266.415876,105.8723969,2026.315876,22198384,-12.62360412,-39587.62252,-58.87533391,-184633.0471,29,90944,62,194432,0.242416211,6.787694391,51.69466541,1428.577432,220.175472,6225.477432,113.6946654,3164.577432,0.242401594,11.39332866,2008,6297088
