DayOfYear,class,lat,lon,old_class,point_id,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,system:time_start,year
80,1,-13.59016614,-57.93485552,1,2682,988,2648,393,785,3307,2887,1679,1.33E+12,2012
80,1,-13.57508536,-57.92412841,1,2683,290,4485,164,563,3496,,853,1.33E+12,2012
80,1,-13.56220386,-57.92628281,1,2684,347,4519,175,524,3347,,839,1.33E+12,2012
80,1,-13.55143187,-57.93485552,1,2685,326,4310,143,479,3545,,708,1.33E+12,2012
80,1,-13.56646777,-57.94347311,1,2686,735,3131,308,712,3398,2347,1251,1.33E+12,2012
80,1,-13.55358626,-57.94562751,1,2687,334,4400,156,484,3582,,704,1.33E+12,2012
80,1,-13.55789506,-57.95855389,1,2688,874,2187,342,613,2940,,1654,1.33E+12,2012
80,1,-13.57077656,-57.96070829,1,2689,1161,2254,467,785,3142,3317,2310,1.33E+12,2012
,1,-13.57939415,-57.94347311,1,2690,,,,,,,,,2012
80,1,-13.59232054,-57.9477819,1,2691,752,3449,469,719,3281,,758,1.33E+12,2012
,1,-13.59447494,-57.96501709,1,2692,,,,,,,,,2012
80,1,-13.58370295,-57.96501709,1,2693,997,1777,586,755,2618,,1737,1.33E+12,2012
80,2,-13.57293096,-57.98220739,4,2694,549,3729,156,693,3638,2752,1268,1.33E+12,2012
,2,-13.54065988,-57.81865268,9,2695,,,,,,,,,2012
73,0,-13.52346958,-57.80792558,2,2696,322,1171,109,287,898,663,390,1.33E+12,2012
,1,-13.52988789,-57.81223437,1,2697,,,,,,,,,2012
73,2,-13.52346958,-57.81649828,9,2698,526,2078,275,485,2305,,1097,1.33E+12,2012
,2,-13.52346958,-57.82511588,9,2699,,,,,,,,,2012
,2,-13.47396331,-57.82296148,9,2700,,,,,,,,,2012
,2,-13.38356837,-57.82296148,9,2701,,,,,,,,,2012
,2,-13.26090234,-58.00375137,9,2702,,,,,,,,,2012
,2,-13.27167433,-58.00159697,9,2703,,,,,,,,,2012
,1,-13.26090234,-57.99513377,1,2704,,,,,,,,,2012
,2,-13.36637807,-57.83157907,9,2705,,,,,,,,,2012
,2,-13.37279638,-57.84881425,9,2706,,,,,,,,,2012
,2,-13.37925957,-57.86600455,9,2707,,,,,,,,,2012
,2,-13.39003156,-57.86169576,9,2708,,,,,,,,,2012
,2,-13.38787716,-57.85523256,9,2709,,,,,,,,,2012
,2,-13.38787716,-57.83588787,9,2710,,,,,,,,,2012
,2,-13.38572276,-57.84450546,9,2711,,,,,,,,,2012
,1,-13.27382872,-58.01232407,1,2712,,,,,,,,,2012
,2,-13.26305674,-58.01447847,3,2713,,,,,,,,,2012
,2,-13.27598312,-58.02740486,3,2714,,,,,,,,,2012
76,1,-13.12104601,-57.98867058,1,2715,627,4834,312,770,3653,,2235,1.33E+12,2012
76,1,-13.1296636,-57.99728817,1,2716,325,3923,145,509,3378,2111,808,1.33E+12,2012
76,1,-13.12320041,-57.96286269,1,2717,573,3909,261,696,3530,3389,2241,1.33E+12,2012
76,1,-13.1275092,-57.97789859,1,2718,1435,2379,487,892,3393,3795,2751,1.33E+12,2012
76,1,-13.11673721,-57.9735898,1,2719,243,5582,171,614,4284,2642,1155,1.33E+12,2012
76,1,-13.11242842,-57.95855389,1,2720,306,4715,212,553,3787,,715,1.33E+12,2012
76,1,-13.10811962,-57.9499363,1,2721,394,3545,182,526,3387,,791,1.33E+12,2012
,1,-11.48994241,-56.28220794,1,2722,,,,,,,,,2012
,1,-11.535095,-56.23274655,1,2723,,,,,,,,,2012
73,2,-11.52436789,-56.21335697,3,2724,414,3020,252,470,3036,1706,738,1.33E+12,2012
,0,-11.98056164,-55.9874145,2,2725,,,,,,,,,2012
,1,-11.99344314,-55.97448811,1,2726,,,,,,,,,2012
,1,-11.99344314,-55.96160661,1,2727,,,,,,,,,2012
,1,-11.98271604,-55.96160661,1,2728,,,,,,,,,2012
76,2,-11.98702483,-55.94652582,3,2729,1572,3534,987,1232,4231,,1690,1.33E+12,2012
,1,-11.99344314,-55.93575383,1,2730,,,,,,,,,2012
,0,-12.01067833,-55.92071793,2,2731,,,,,,,,,2012
80,2,-12.04294941,-55.97879691,3,2732,296,4696,168,523,4017,,1118,1.33E+12,2012
74,2,-12.03864062,-55.9680698,3,2733,401,5460,225,667,4844,,1516,1.33E+12,2012
80,1,-12.02360471,-55.95083462,1,2734,303,4445,146,538,3869,,839,1.33E+12,2012
,2,-12.01929592,-55.94221703,9,2735,,,,,,,,,2012
,2,-11.99344314,-55.95083462,9,2736,,,,,,,,,2012
,2,-12.00636953,-55.95083462,9,2737,,,,,,,,,2012
76,2,-12.01067833,-55.95945221,9,2738,837,5197,404,1039,5053,4135,2201,1.33E+12,2012
76,1,-12.00636953,-55.97448811,1,2739,3177,5405,2602,2813,3723,2647,1558,1.33E+12,2012
74,2,-12.02360471,-55.97664251,9,2740,785,4996,327,888,4780,,1741,1.33E+12,2012
76,2,-12.01929592,-55.96160661,9,2741,879,4420,368,934,4665,,1983,1.33E+12,2012
76,2,-12.02575911,-55.9702242,9,2742,869,4357,576,1138,4435,3459,2092,1.33E+12,2012
74,2,-12.02791351,-55.9831057,3,2743,521,6274,273,814,5263,,1400,1.33E+12,2012
76,1,-12.03648622,-56.00249528,1,2744,760,3712,311,806,4675,3486,1679,1.33E+12,2012
76,1,-12.02360471,-56.00249528,1,2745,912,3419,425,925,4354,,2537,1.33E+12,2012
76,2,-12.03864062,-55.9874145,3,2746,468,6073,219,758,5376,,1611,1.33E+12,2012
,1,-12.53572304,-55.95729781,1,2747,,,,,,,,,2012
,1,-12.51637834,-55.94221703,1,2748,,,,,,,,,2012
76,1,-12.52499593,-55.95298902,1,2749,424,5850,155,931,4938,,1549,1.33E+12,2012
,1,-12.38724912,-55.90348275,1,2750,,,,,,,,,2012
76,2,-12.38078593,-55.87767486,9,2751,719,5368,358,976,5419,4166,1811,1.33E+12,2012
,2,-12.37221322,-55.85617576,9,2752,,,,,,,,,2012
76,2,-12.36144123,-55.85186697,9,2753,1121,3368,489,877,3096,2109,1045,1.33E+12,2012
76,2,-12.37005882,-55.88629245,9,2754,570,5054,277,875,5214,3969,1890,1.33E+12,2012
80,1,-12.04510381,-55.53122075,1,2755,246,4915,109,488,3778,2283,831,1.33E+12,2012
,1,-11.89662989,-55.6129981,1,2756,,,,,,,,,2012
,2,-11.91386507,-55.6301884,9,2757,,,,,,,,,2012
76,1,-11.98917923,-55.52691195,1,2758,1551,3397,1094,1483,4170,3851,2495,1.33E+12,2012
,2,-11.84712362,-55.58719021,9,2759,,,,,,,,,2012
,1,-11.72019368,-55.41501791,1,2582,,,,,,,,,2012
,1,-11.74815597,-55.41286352,1,2583,,,,,,,,,2012
,1,-11.75031037,-55.41286352,1,2584,,,,,,,,,2012
83,1,-11.79766224,-55.38490123,1,2585,1021,4160,517,1120,4257,,1601,1.33E+12,2012
83,0,-11.79981664,-55.34832135,2,2586,1039,4326,921,1420,4774,3546,2061,1.33E+12,2012
,1,-11.80838934,-55.35693894,1,2587,,,,,,,,,2012
,1,-11.82131573,-55.33970376,1,2588,,,,,,,,,2012
,2,-11.81700694,-55.34401255,4,2589,,,,,,,,,2012
,2,-11.81269814,-55.34185815,4,2590,,,,,,,,,2012
,1,-11.81485254,-55.33108616,1,2591,,,,,,,,,2012
,1,-11.81916133,-55.33539496,1,2592,,,,,,,,,2012
,1,-11.80838934,-55.33539496,1,2593,,,,,,,,,2012
83,1,-11.75031037,-55.39567322,1,2594,674,4473,342,946,4352,,1385,1.33E+12,2012
,1,-11.72661199,-55.40209153,1,2595,,,,,,,,,2012
83,2,-11.89662989,-55.06856381,4,2596,876,3770,313,897,4038,3051,1460,1.33E+12,2012
,0,-11.90740188,-55.075027,2,2597,,,,,,,,,2012
,1,-11.89878429,-55.0814902,1,2598,,,,,,,,,2012
,2,-11.91597459,-55.09010779,4,2599,,,,,,,,,2012
83,0,-11.93105537,-55.0922173,2,2600,1112,3648,565,1047,3770,,1168,1.33E+12,2012
,2,-11.94398176,-55.10729809,4,2601,,,,,,,,,2012
,2,-11.92890097,-55.10298929,3,2602,,,,,,,,,2012
,0,-11.91812899,-55.11160688,2,2603,,,,,,,,,2012
83,1,-11.96978965,-55.13526038,1,2604,329,5142,164,582,3739,2020,679,1.33E+12,2012
,1,-11.96763525,-55.19984743,1,2605,,,,,,,,,2012
,1,-11.97840724,-55.18907544,1,2606,,,,,,,,,2012
,1,-11.98271604,-55.19769303,1,2607,,,,,,,,,2012
83,1,-11.99344314,-55.19553863,1,2608,1289,3474,635,1115,4035,,1947,1.33E+12,2012
,1,-11.98487044,-55.18907544,1,2609,,,,,,,,,2012
83,1,-11.99344314,-55.18907544,1,2610,1289,3474,635,1115,4035,,1947,1.33E+12,2012
,1,-12.01067833,-55.19338423,1,2611,,,,,,,,,2012
83,1,-12.01067833,-55.17830345,1,2612,641,3633,346,694,3644,2005,739,1.33E+12,2012
83,1,-12.00636953,-55.17184026,1,2613,641,3633,346,694,3644,2005,739,1.33E+12,2012
,1,-12.00206074,-55.17184026,1,2614,,,,,,,,,2012
83,1,-12.00421513,-55.16111315,1,2615,285,4310,28,455,3651,1977,742,1.33E+12,2012
83,1,-12.01498712,-55.16968586,1,2616,328,4551,165,556,4020,,1062,1.33E+12,2012
,1,-12.01929592,-55.18045785,1,2617,,,,,,,,,2012
,0,-12.03006791,-55.17614905,2,2618,,,,,,,,,2012
,0,-12.02145032,-55.15034116,2,2619,,,,,,,,,2012
,0,-12.03006791,-55.15034116,2,2620,,,,,,,,,2012
83,1,-11.98917923,-55.14603236,1,2621,410,5092,309,673,3851,,668,1.33E+12,2012
83,1,-11.98056164,-55.13956917,1,2622,423,5073,330,694,3771,,701,1.33E+12,2012
83,1,-11.97840724,-55.14603236,1,2623,360,4853,165,600,3816,,698,1.33E+12,2012
83,1,-11.98487044,-55.15034116,1,2624,410,5092,309,673,3851,,668,1.33E+12,2012
83,1,-11.99133363,-55.15895875,1,2625,503,3625,386,676,3615,,684,1.33E+12,2012
83,1,-11.99559754,-55.15680435,1,2626,326,4782,154,548,3721,,708,1.33E+12,2012
83,1,-11.99775194,-55.16326755,1,2627,554,4745,331,744,3957,,750,1.33E+12,2012
83,1,-11.97840724,-55.15249556,1,2628,366,4711,176,607,3865,,706,1.33E+12,2012
83,1,-11.96763525,-55.13956917,1,2629,427,5078,318,682,3780,1971,662,1.33E+12,2012
83,1,-11.96548085,-55.14387797,1,2630,518,4345,364,733,3876,,718,1.33E+12,2012
83,1,-11.96117206,-55.18907544,1,2631,1134,3374,601,1037,3816,2702,1584,1.33E+12,2012
,1,-11.95259935,-55.20200183,1,2632,,,,,,,,,2012
,1,-11.94182736,-55.20415622,1,2633,,,,,,,,,2012
,1,-11.84066043,-55.33539496,1,2634,,,,,,,,,2012
,1,-11.83850603,-55.34616695,1,2635,,,,,,,,,2012
85,0,-12.44106418,-55.25361761,2,2636,436,3147,229,735,4367,,1852,1.33E+12,2012
,1,-12.70358654,-55.46883298,1,2637,,,,,,,,,2012
,0,-12.70574094,-55.47956008,2,2638,,,,,,,,,2012
,0,-12.70789534,-55.48602328,2,2639,,,,,,,,,2012
85,2,-12.72293124,-55.47956008,4,2640,671,3522,329,850,4210,,1826,1.33E+12,2012
85,1,-12.71651293,-55.45806099,1,2641,201,5489,112,474,4002,1989,589,1.33E+12,2012
85,1,-12.72724003,-55.46452418,1,2642,363,4411,193,631,4149,,1313,1.33E+12,2012
,0,-12.52068714,-55.18907544,2,2643,,,,,,,,,2012
,0,-12.50345195,-55.23858171,2,2644,,,,,,,,,2012
85,0,-12.47764406,-55.24500002,2,2645,1312,3302,522,1016,4330,4472,2814,1.33E+12,2012
85,0,-12.47979846,-55.23427291,2,2646,1422,3469,524,1077,4319,4174,2538,1.33E+12,2012
,1,-12.49483436,-55.22134652,1,2647,,,,,,,,,2012
85,1,-12.49052557,-55.20200183,1,2648,231,5902,102,557,4323,2185,692,1.33E+12,2012
,1,-12.54434063,-55.93790823,1,2649,,,,,,,,,2012
,1,-12.54864943,-55.95729781,1,2650,,,,,,,,,2012
,2,-12.7789007,-56.09284534,9,2651,,,,,,,,,2012
85,1,-12.80255419,-56.03476637,1,2652,247,5451,131,509,4133,,689,1.33E+12,2012
81,2,-12.81978937,-56.03045757,9,2653,502,5360,264,782,4899,3223,1298,1.33E+12,2012
88,2,-12.91875703,-56.15958679,9,2654,500,5747,276,789,4683,,1129,1.33E+12,2012
,1,-12.90372112,-56.1574324,1,2655,,,,,,,,,2012
,1,-12.92522022,-56.14235161,1,2656,,,,,,,,,2012
,2,-12.94030101,-56.1574324,9,2657,,,,,,,,,2012
,2,-12.97041769,-56.1488148,9,2658,,,,,,,,,2012
81,2,-13.00053438,-56.08853655,9,2659,400,6299,199,776,5098,3371,1310,1.33E+12,2012
,2,-13.01992396,-56.09069095,9,2660,,,,,,,,,2012
,2,-13.00915197,-56.05626546,9,2661,,,,,,,,,2012
81,2,-12.93814661,-56.09499974,9,2662,500,5408,259,796,4737,,1357,1.33E+12,2012
81,2,-12.92737462,-56.09930854,9,2663,434,5960,271,795,5109,,1356,1.33E+12,2012
81,2,-12.92522022,-56.09284534,9,2664,551,5431,295,792,4860,,1388,1.33E+12,2012
,1,-12.92306582,-56.08211824,1,2665,,,,,,,,,2012
,2,-12.91444823,-56.09930854,9,2666,,,,,,,,,2012
,2,-12.91660263,-56.10792613,9,2667,,,,,,,,,2012
,1,-13.00915197,-55.95945221,1,2668,,,,,,,,,2012
88,1,-12.98765287,-55.97879691,1,2669,573,6111,566,983,4498,2635,1004,1.33E+12,2012
,1,-12.96826329,-55.963761,1,2670,,,,,,,,,2012
,1,-13.04573185,-55.94868022,1,2671,,,,,,,,,2012
,0,-13.03280546,-55.95083462,2,2672,,,,,,,,,2012
,1,-13.02849667,-55.94652582,1,2673,,,,,,,,,2012
,1,-13.54927747,-57.92628281,1,2674,,,,,,,,,2012
85,2,-13.47611771,-57.83588787,9,2675,708,4192,667,851,3516,,796,1.33E+12,2012
,2,-13.47827211,-57.85096865,9,2676,,,,,,,,,2012
,2,-13.52346958,-57.84235106,9,2677,,,,,,,,,2012
,2,-13.52131518,-57.83373347,9,2678,,,,,,,,,2012
87,2,-13.53635108,-57.83804226,9,2679,1331,5111,1235,1417,4285,2647,1189,1.33E+12,2012
81,2,-13.55358626,-57.83157907,3,2680,430,7707,190,790,6154,,970,1.33E+12,2012
,1,-13.58801175,-57.91981962,1,2681,,,,,,,,,2012
,1,-13.59016614,-57.93485552,1,2682,,,,,,,,,2012
,1,-13.57508536,-57.92412841,1,2683,,,,,,,,,2012
81,1,-13.56220386,-57.92628281,1,2684,496,6034,244,811,4586,,938,1.33E+12,2012
81,1,-13.55143187,-57.93485552,1,2685,483,5714,226,737,4436,,829,1.33E+12,2012
87,1,-13.56646777,-57.94347311,1,2686,339,3615,167,607,3616,,986,1.33E+12,2012
87,1,-13.55358626,-57.94562751,1,2687,259,3921,120,410,3339,1870,611,1.33E+12,2012
,1,-13.55789506,-57.95855389,1,2688,,,,,,,,,2012
,1,-13.57077656,-57.96070829,1,2689,,,,,,,,,2012
,1,-13.57939415,-57.94347311,1,2690,,,,,,,,,2012
,1,-13.59232054,-57.9477819,1,2691,,,,,,,,,2012
,1,-13.59447494,-57.96501709,1,2692,,,,,,,,,2012
,1,-13.58370295,-57.96501709,1,2693,,,,,,,,,2012
,2,-13.57293096,-57.98220739,4,2694,,,,,,,,,2012
81,2,-13.54065988,-57.81865268,9,2695,417,6102,199,679,4321,,895,1.33E+12,2012
87,0,-13.52346958,-57.80792558,2,2696,350,1363,309,399,1563,,568,1.33E+12,2012
87,1,-13.52988789,-57.81223437,1,2697,322,2995,381,503,2860,,951,1.33E+12,2012
,2,-13.52346958,-57.81649828,9,2698,,,,,,,,,2012
,2,-13.52346958,-57.82511588,9,2699,,,,,,,,,2012
,2,-13.47396331,-57.82296148,9,2700,,,,,,,,,2012
,2,-13.38356837,-57.82296148,9,2701,,,,,,,,,2012
85,2,-13.26090234,-58.00375137,9,2702,345,4019,208,571,3395,2663,1422,1.33E+12,2012
85,2,-13.27167433,-58.00159697,9,2703,387,4862,262,731,3884,,1199,1.33E+12,2012
85,1,-13.26090234,-57.99513377,1,2704,612,3054,271,602,3165,,1018,1.33E+12,2012
,2,-13.36637807,-57.83157907,9,2705,,,,,,,,,2012
88,2,-13.37279638,-57.84881425,9,2706,632,6673,652,1029,5670,3199,1257,1.33E+12,2012
,2,-13.37925957,-57.86600455,9,2707,,,,,,,,,2012
88,2,-13.39003156,-57.86169576,9,2708,1021,4685,736,1068,4952,3078,1424,1.33E+12,2012
88,2,-13.38787716,-57.85523256,9,2709,593,6399,593,908,4912,,1317,1.33E+12,2012
,2,-13.38787716,-57.83588787,9,2710,,,,,,,,,2012
88,2,-13.38572276,-57.84450546,9,2711,751,6324,721,1058,5211,3139,1321,1.33E+12,2012
85,1,-13.27382872,-58.01232407,1,2712,1244,2674,464,856,3998,,1613,1.33E+12,2012
85,2,-13.26305674,-58.01447847,3,2713,201,4261,60,369,3083,,778,1.33E+12,2012
85,2,-13.27598312,-58.02740486,3,2714,183,6477,60,490,4364,,1223,1.33E+12,2012
87,1,-13.12104601,-57.98867058,1,2715,974,4129,1054,1148,2924,,1114,1.33E+12,2012
,1,-13.1296636,-57.99728817,1,2716,,,,,,,,,2012
,1,-13.12320041,-57.96286269,1,2717,,,,,,,,,2012
85,1,-13.1275092,-57.97789859,1,2718,654,2227,580,844,3968,,1577,1.33E+12,2012
,1,-13.11673721,-57.9735898,1,2719,,,,,,,,,2012
,1,-13.11242842,-57.95855389,1,2720,,,,,,,,,2012
85,1,-13.10811962,-57.9499363,1,2721,2730,3678,2772,2733,2584,1930,1187,1.33E+12,2012
,1,-11.48994241,-56.28220794,1,2722,,,,,,,,,2012
,1,-11.535095,-56.23274655,1,2723,,,,,,,,,2012
81,2,-11.52436789,-56.21335697,3,2724,234,1538,125,281,1038,,116,1.33E+12,2012
,0,-11.98056164,-55.9874145,2,2725,,,,,,,,,2012
85,1,-11.99344314,-55.97448811,1,2726,410,4480,184,707,4223,,1183,1.33E+12,2012
,1,-11.99344314,-55.96160661,1,2727,,,,,,,,,2012
83,1,-11.98271604,-55.96160661,1,2728,314,5272,153,648,4371,,977,1.33E+12,2012
,2,-11.98702483,-55.94652582,3,2729,,,,,,,,,2012
,1,-11.99344314,-55.93575383,1,2730,,,,,,,,,2012
85,0,-12.01067833,-55.92071793,2,2731,819,3529,354,853,4138,3652,1946,1.33E+12,2012
83,2,-12.04294941,-55.97879691,3,2732,683,4504,311,787,4239,2865,1274,1.33E+12,2012
85,2,-12.03864062,-55.9680698,3,2733,461,5280,205,617,4698,2946,1203,1.33E+12,2012
85,1,-12.02360471,-55.95083462,1,2734,509,5027,231,736,4512,2800,1197,1.33E+12,2012
85,2,-12.01929592,-55.94221703,9,2735,505,5891,258,821,4643,3094,1485,1.33E+12,2012
83,2,-11.99344314,-55.95083462,9,2736,701,3924,270,874,4057,2958,1295,1.33E+12,2012
85,2,-12.00636953,-55.95083462,9,2737,417,5145,165,642,3826,,1106,1.33E+12,2012
85,2,-12.01067833,-55.95945221,9,2738,443,6031,207,778,5106,,1349,1.33E+12,2012
85,1,-12.00636953,-55.97448811,1,2739,265,5086,131,600,4196,2282,760,1.33E+12,2012
85,2,-12.02360471,-55.97664251,9,2740,534,5543,234,814,5123,3279,1370,1.33E+12,2012
85,2,-12.01929592,-55.96160661,9,2741,468,5075,213,750,4500,2930,1277,1.33E+12,2012
85,2,-12.02575911,-55.9702242,9,2742,431,5929,200,701,4876,,1071,1.33E+12,2012
85,2,-12.02791351,-55.9831057,3,2743,382,5677,169,676,4866,3045,1248,1.33E+12,2012
85,1,-12.03648622,-56.00249528,1,2744,432,3589,230,613,3946,,1237,1.33E+12,2012
85,1,-12.02360471,-56.00249528,1,2745,634,3995,358,818,3879,2914,1251,1.33E+12,2012
83,2,-12.03864062,-55.9874145,3,2746,360,5524,154,612,4574,,1009,1.33E+12,2012
,1,-12.53572304,-55.95729781,1,2747,,,,,,,,,2012
,1,-12.51637834,-55.94221703,1,2748,,,,,,,,,2012
,1,-12.52499593,-55.95298902,1,2749,,,,,,,,,2012
83,1,-12.38724912,-55.90348275,1,2750,331,4654,137,630,4026,,906,1.33E+12,2012
83,2,-12.38078593,-55.87767486,9,2751,356,3975,205,623,3993,,951,1.33E+12,2012
83,2,-12.37221322,-55.85617576,9,2752,624,5281,314,953,4837,,1315,1.33E+12,2012
,2,-12.36144123,-55.85186697,9,2753,,,,,,,,,2012
,2,-12.37005882,-55.88629245,9,2754,,,,,,,,,2012
83,1,-12.04510381,-55.53122075,1,2755,455,4442,226,696,3806,,1150,1.33E+12,2012
81,1,-11.89662989,-55.6129981,1,2756,932,4639,395,960,5051,,1523,1.33E+12,2012
81,2,-11.91386507,-55.6301884,9,2757,544,5058,269,852,4650,2991,1167,1.33E+12,2012
,1,-11.98917923,-55.52691195,1,2758,,,,,,,,,2012
,2,-11.84712362,-55.58719021,9,2759,,,,,,,,,2012
94,1,-11.72019368,-55.41501791,1,2582,745,3724,360,877,3798,,1415,1.33E+12,2012
91,1,-11.74815597,-55.41286352,1,2583,400,3879,211,676,3912,2447,873,1.33E+12,2012
91,1,-11.75031037,-55.41286352,1,2584,400,3879,211,676,3912,2447,873,1.33E+12,2012
91,1,-11.79766224,-55.38490123,1,2585,418,4371,220,624,3005,1650,572,1.33E+12,2012
91,0,-11.79981664,-55.34832135,2,2586,325,4050,173,561,3263,,640,1.33E+12,2012
91,1,-11.80838934,-55.35693894,1,2587,393,4112,242,605,3398,2013,763,1.33E+12,2012
91,1,-11.82131573,-55.33970376,1,2588,390,3384,190,549,3239,2076,970,1.33E+12,2012
91,2,-11.81700694,-55.34401255,4,2589,465,3489,271,661,3240,,881,1.33E+12,2012
91,2,-11.81269814,-55.34185815,4,2590,705,3332,336,740,3329,2176,910,1.33E+12,2012
91,1,-11.81485254,-55.33108616,1,2591,603,2989,249,628,3094,,766,1.33E+12,2012
91,1,-11.81916133,-55.33539496,1,2592,603,2989,249,628,3094,,766,1.33E+12,2012
91,1,-11.80838934,-55.33539496,1,2593,468,3385,240,584,2860,1738,772,1.33E+12,2012
91,1,-11.75031037,-55.39567322,1,2594,408,4686,224,732,4114,2406,844,1.33E+12,2012
94,1,-11.72661199,-55.40209153,1,2595,635,4289,349,853,4141,,1206,1.33E+12,2012
91,2,-11.89662989,-55.06856381,4,2596,399,3672,162,560,3082,1688,609,1.33E+12,2012
91,0,-11.90740188,-55.075027,2,2597,453,3653,198,620,3125,,683,1.33E+12,2012
91,1,-11.89878429,-55.0814902,1,2598,481,4015,244,710,3400,2394,1031,1.33E+12,2012
91,2,-11.91597459,-55.09010779,4,2599,413,3756,186,639,3150,,615,1.33E+12,2012
91,0,-11.93105537,-55.0922173,2,2600,678,3288,323,726,3073,2101,930,1.33E+12,2012
91,2,-11.94398176,-55.10729809,4,2601,492,3470,211,677,3244,1950,704,1.33E+12,2012
91,2,-11.92890097,-55.10298929,3,2602,753,3092,326,740,3348,,1069,1.33E+12,2012
91,0,-11.91812899,-55.11160688,2,2603,609,3080,292,669,3315,,1003,1.33E+12,2012
91,1,-11.96978965,-55.13526038,1,2604,337,4501,322,512,2791,1323,421,1.33E+12,2012
91,1,-11.96763525,-55.19984743,1,2605,263,3648,117,422,2207,,456,1.33E+12,2012
96,1,-11.97840724,-55.18907544,1,2606,569,3299,277,619,3037,,903,1.33E+12,2012
96,1,-11.98271604,-55.19769303,1,2607,305,4452,132,492,3651,2413,859,1.33E+12,2012
96,1,-11.99344314,-55.19553863,1,2608,359,4373,197,517,3659,,1039,1.33E+12,2012
96,1,-11.98487044,-55.18907544,1,2609,525,3637,262,624,3393,2480,1181,1.33E+12,2012
96,1,-11.99344314,-55.18907544,1,2610,520,3522,259,613,3293,,1026,1.33E+12,2012
96,1,-12.01067833,-55.19338423,1,2611,569,3192,232,674,3151,2457,1202,1.33E+12,2012
94,1,-12.01067833,-55.17830345,1,2612,1014,5039,1086,1355,4328,,1551,1.33E+12,2012
96,1,-12.00636953,-55.17184026,1,2613,318,4614,97,463,3644,1967,791,1.33E+12,2012
96,1,-12.00206074,-55.17184026,1,2614,231,4270,98,418,3606,,666,1.33E+12,2012
96,1,-12.00421513,-55.16111315,1,2615,408,4517,202,540,3409,1869,802,1.33E+12,2012
,1,-12.01498712,-55.16968586,1,2616,,,,,,,,,2012
89,1,-12.01929592,-55.18045785,1,2617,800,4545,776,944,3809,,889,1.33E+12,2012
,0,-12.03006791,-55.17614905,2,2618,,,,,,,,,2012
,0,-12.02145032,-55.15034116,2,2619,,,,,,,,,2012
94,0,-12.03006791,-55.15034116,2,2620,1152,2375,618,870,1916,,730,1.33E+12,2012
91,1,-11.98917923,-55.14603236,1,2621,156,3066,56,248,1906,888,284,1.33E+12,2012
91,1,-11.98056164,-55.13956917,1,2622,200,3639,106,335,2146,1001,310,1.33E+12,2012
91,1,-11.97840724,-55.14603236,1,2623,290,3577,273,447,2308,,322,1.33E+12,2012
91,1,-11.98487044,-55.15034116,1,2624,200,3639,106,335,2146,1001,310,1.33E+12,2012
96,1,-11.99133363,-55.15895875,1,2625,204,3625,130,389,3532,,726,1.33E+12,2012
94,1,-11.99559754,-55.15680435,1,2626,382,4144,397,627,3871,,873,1.33E+12,2012
96,1,-11.99775194,-55.16326755,1,2627,391,4610,309,537,3616,2052,953,1.33E+12,2012
91,1,-11.97840724,-55.15249556,1,2628,290,3577,273,447,2308,,322,1.33E+12,2012
91,1,-11.96763525,-55.13956917,1,2629,337,4501,322,512,2791,1323,421,1.33E+12,2012
91,1,-11.96548085,-55.14387797,1,2630,368,4041,322,553,2841,,470,1.33E+12,2012
91,1,-11.96117206,-55.18907544,1,2631,367,2585,207,455,2297,,476,1.33E+12,2012
91,1,-11.95259935,-55.20200183,1,2632,255,2807,120,402,2518,,550,1.33E+12,2012
91,1,-11.94182736,-55.20415622,1,2633,361,2915,182,498,2228,1189,433,1.33E+12,2012
91,1,-11.84066043,-55.33539496,1,2634,371,4370,191,626,3081,1753,627,1.33E+12,2012
91,1,-11.83850603,-55.34616695,1,2635,563,4411,503,826,3379,1994,731,1.33E+12,2012
90,0,-12.44106418,-55.25361761,2,2636,638,4166,322,877,3988,,1240,1.33E+12,2012
92,1,-12.70358654,-55.46883298,1,2637,501,5226,355,743,3865,,885,1.33E+12,2012
92,0,-12.70574094,-55.47956008,2,2638,503,4451,213,755,4042,,1016,1.33E+12,2012
92,0,-12.70789534,-55.48602328,2,2639,826,3851,400,897,4030,,1322,1.33E+12,2012
,2,-12.72293124,-55.47956008,4,2640,,,,,,,,,2012
92,1,-12.71651293,-55.45806099,1,2641,348,5511,186,586,4066,2102,689,1.33E+12,2012
92,1,-12.72724003,-55.46452418,1,2642,288,5147,147,598,4131,2301,762,1.33E+12,2012
94,0,-12.52068714,-55.18907544,2,2643,940,2916,348,767,3908,,2267,1.33E+12,2012
94,0,-12.50345195,-55.23858171,2,2644,807,2908,365,768,3490,3092,1772,1.33E+12,2012
94,0,-12.47764406,-55.24500002,2,2645,751,3623,354,796,3772,,1483,1.33E+12,2012
90,0,-12.47979846,-55.23427291,2,2646,838,3923,372,887,4068,,1691,1.33E+12,2012
92,1,-12.49483436,-55.22134652,1,2647,348,5322,165,630,4250,2256,754,1.33E+12,2012
92,1,-12.49052557,-55.20200183,1,2648,399,5119,210,630,4175,2135,710,1.33E+12,2012
92,1,-12.54434063,-55.93790823,1,2649,769,5124,290,954,5016,,1830,1.33E+12,2012
92,1,-12.54864943,-55.95729781,1,2650,901,5068,523,1108,4605,3210,1719,1.33E+12,2012
